LeagueId;Round;MatchDate;PredictionDate;Home;Away;Band;HistoricalStatus;Postponed;SourceFile
Somalia_NationalLeague;25;;2026-07-27;Horseed;Badbaado;MEDIA;POSTPONED;SI;data\storico\ranking\v21dev\storico_ranking_v21dev.csv
Somalia_NationalLeague;25;2026-07-27;2026-07-27;Raadsan;Elman;MEDIA;POSTPONED;SI;data\storico\ranking\v21\storico_ranking_v21.csv
Somalia_NationalLeague;25;;2026-07-27;Raadsan;Elman;MEDIA;POSTPONED;SI;data\storico\ranking\v21dev\storico_ranking_v21dev.csv
Somalia_NationalLeague;25;2026-07-28;2026-07-27;Horseed;Badbaado;MEDIA;POSTPONED;SI;data\storico\ranking\v251\storico_ranking_v251.csv
Somalia_NationalLeague;25;2026-07-28;2026-07-28;Jeenyo;Jazeera;MEDIA;POSTPONED;SI;data\storico\ranking\v21\storico_ranking_v21.csv
Somalia_NationalLeague;25;;2026-07-28;Jeenyo;Jazeera;MEDIA;POSTPONED;SI;data\storico\ranking\v21dev\storico_ranking_v21dev.csv
Somalia_NationalLeague;25;2026-07-28;2026-07-28;Jubba;Gantaalaha Afgooye;MEDIA;POSTPONED;SI;data\storico\ranking\v21\storico_ranking_v21.csv
Somalia_NationalLeague;25;;2026-07-28;Jubba;Gantaalaha Afgooye;MEDIA;POSTPONED;SI;data\storico\ranking\v21dev\storico_ranking_v21dev.csv
Somalia_NationalLeague;25;2026-07-28;2026-07-27;Raadsan;Elman;MEDIA;POSTPONED;SI;data\storico\ranking\v251\storico_ranking_v251.csv
Somalia_NationalLeague;25;2026-07-29;2026-07-29;Gaadiidka;Dekedaha;MEDIA;POSTPONED;SI;data\storico\ranking\v21\storico_ranking_v21.csv
Somalia_NationalLeague;25;;2026-07-29;Gaadiidka;Dekedaha;MEDIA;POSTPONED;SI;data\storico\ranking\v21dev\storico_ranking_v21dev.csv
Somalia_NationalLeague;25;2026-07-29;2026-07-28;Jeenyo;Jazeera;MEDIA;POSTPONED;SI;data\storico\ranking\v251\storico_ranking_v251.csv
Somalia_NationalLeague;25;2026-07-29;2026-07-28;Jubba;Gantaalaha Afgooye;MEDIA;POSTPONED;SI;data\storico\ranking\v251\storico_ranking_v251.csv
Somalia_NationalLeague;25;2026-07-29;2026-07-29;Mogadishu City;Heegan;MEDIA;POSTPONED;SI;data\storico\ranking\v21\storico_ranking_v21.csv
Somalia_NationalLeague;25;;2026-07-29;Mogadishu City;Heegan;MEDIA;POSTPONED;SI;data\storico\ranking\v21dev\storico_ranking_v21dev.csv
Somalia_NationalLeague;25;2026-07-30;2026-07-29;Gaadiidka;Dekedaha;MEDIA;POSTPONED;SI;data\storico\ranking\v251\storico_ranking_v251.csv
Somalia_NationalLeague;25;2026-07-30;2026-07-29;Mogadishu City;Heegan;BASSA;POSTPONED;SI;data\storico\ranking\v251\storico_ranking_v251.csv
USA_MLSNextPro_EasternConference_NortheastDivision;23;2026-07-31;2026-07-31;Toronto FC 2;Columbus Crew 2;ALTA;POSTPONED;SI;data\storico\ranking\v21\storico_ranking_v21.csv
USA_MLSNextPro_EasternConference_NortheastDivision;23;;2026-07-31;Toronto FC 2;Columbus Crew 2;ALTA;POSTPONED;SI;data\storico\ranking\v21dev\storico_ranking_v21dev.csv
USA_MLSNextPro_WesternConference_CentralDivision;22;2026-07-31;2026-07-31;St. Louis City 2;Real Monarchs;ALTA;POSTPONED;SI;data\storico\ranking\v21\storico_ranking_v21.csv
USA_MLSNextPro_WesternConference_CentralDivision;22;;2026-07-31;St. Louis City 2;Real Monarchs;ALTA;POSTPONED;SI;data\storico\ranking\v21dev\storico_ranking_v21dev.csv
USA_MLSNextPro_EasternConference_NortheastDivision;23;2026-08-01;2026-07-31;Toronto FC 2;Columbus Crew 2;ALTA;POSTPONED;SI;data\storico\ranking\v251\storico_ranking_v251.csv
USA_MLSNextPro_WesternConference_CentralDivision;22;2026-08-01;2026-07-31;St. Louis City 2;Real Monarchs;MEDIA;POSTPONED;SI;data\storico\ranking\v251\storico_ranking_v251.csv
USA_USLChampionship;26;2026-08-02;2026-08-02;Birmingham Legion;Rhode Island;BASSA;POSTPONED;SI;data\storico\ranking\v251\storico_ranking_v251.csv
USA_USLLeagueOne;27;2026-08-02;2026-08-02;Chattanooga Red Wolves;Spokane Velocity;BASSA;POSTPONED;SI;data\storico\ranking\v251\storico_ranking_v251.csv
USA_USLLeagueOne;27;2026-08-02;2026-08-02;Sarasota Paradise;FC Naples;BASSA;POSTPONED;SI;data\storico\ranking\v251\storico_ranking_v251.csv
Iceland_Division_2;30;2026-08-08;2026-08-08;Kormakur/Hvot;Throttur Vogar;PROX-ALTA;POSTPONED;SI;data\storico\ranking\v26\storico_ranking_v26.csv
Kazakhstan_PremierLeague;31;2026-08-09;2026-08-09;Tobol;Kaisar;BASSA;POSTPONED;SI;data\storico\ranking\v26\storico_ranking_v26.csv
Finland_Kolmonen_Western_Group3;12;2026-08-12;2026-08-12;KPV/Akatemia;Sp. Kristina;ALTA;POSTPONED;SI;data\storico\ranking\v26\storico_ranking_v26.csv
USA_MLSNextPro_WesternConference_PacificDivision;26;2026-08-14;2026-08-13;Real Monarchs;Minnesota 2;MEDIA;POSTPONED;SI;data\storico\ranking\v26\storico_ranking_v26.csv
Estonia_EsiliigaB;23;2026-08-15;2026-08-14;Legion;Tammeka U21;ALTA;POSTPONED;SI;data\storico\ranking\v26\storico_ranking_v26.csv
Germany_Oberliga_RheinlandPfalzSaar;4;2026-08-15;2026-08-14;RW Wittlich;TSV 1881 Gau-Odernheim;BASSA;POSTPONED;SI;data\storico\ranking\v26\storico_ranking_v26.csv
Russia_FNL;6;2026-08-15;2026-08-14;Sochi;Ulyanovsk;MEDIA;POSTPONED;SI;data\storico\ranking\v26\storico_ranking_v26.csv
Armenia_PremierLeague;4;2026-08-16;2026-08-16;Pyunik;Sardarapat;IMM-ALTA-4;POSTPONED;SI;data\storico\ranking\v26def\storico_ranking_v26def.csv
Norway_2ndDivision_Group2;18;2026-08-16;2026-08-16;Grorud;Tromsdalen;MEDIA;POSTPONED;SI;data\storico\ranking\v26def\storico_ranking_v26def.csv
Finland_Kolmonen_Southern_Group2;16;2026-08-20;2026-08-20;Atlantis FC/2;ToTe;MEDIA-ALTA;POSTPONED;SI;data\storico\ranking\v26def\storico_ranking_v26def.csv
CzechRepublic_3CFL_GroupA;3;2026-08-21;2026-08-20;Motorlet Prague;Dukla Praga B;BASSA;POSTPONED;SI;data\storico\ranking\v26def\storico_ranking_v26def.csv
Finland_Kolmonen_North;13;2026-08-21;2026-08-20;Ajax Sarkkiranta;Santa Claus;MEDIA;POSTPONED;SI;data\storico\ranking\v26def\storico_ranking_v26def.csv
Slovenia_2SNL;3;2026-08-21;2026-08-20;Triglav;Brezice;BASSA;POSTPONED;SI;data\storico\ranking\v26def\storico_ranking_v26def.csv
CzechRepublic_3CFL_GroupA;3;2026-08-22;2026-08-21;Benesov;Sparta Praga B;BASSA;POSTPONED;SI;data\storico\ranking\v26def\storico_ranking_v26def.csv
CzechRepublic_3CFL_GroupA;3;2026-08-22;2026-08-21;Povltavska FA;Domazlice;BASSA;POSTPONED;SI;data\storico\ranking\v26def\storico_ranking_v26def.csv
CzechRepublic_3CFL_GroupB;3;2026-08-22;2026-08-21;Banik Most-Sous;Benatky;BASSA;POSTPONED;SI;data\storico\ranking\v26def\storico_ranking_v26def.csv
CzechRepublic_3CFL_GroupB;3;2026-08-22;2026-08-21;Brozany;Pardubice B;BASSA;POSTPONED;SI;data\storico\ranking\v26def\storico_ranking_v26def.csv
CzechRepublic_3CFL_GroupB;3;2026-08-22;2026-08-21;Varnsdorf;Horni Redice;BASSA;POSTPONED;SI;data\storico\ranking\v26def\storico_ranking_v26def.csv
CzechRepublic_4Liga_GroupA;3;2026-08-22;2026-08-21;FK Komarov;Doubravka;BASSA;POSTPONED;SI;data\storico\ranking\v26def\storico_ranking_v26def.csv
CzechRepublic_4Liga_GroupB;3;2026-08-22;2026-08-21;Ostrov;Brandys n. Labem;IMM-ALTA-4;POSTPONED;SI;data\storico\ranking\v26def\storico_ranking_v26def.csv
CzechRepublic_4Liga_GroupC;3;2026-08-22;2026-08-21;Vykan;Slavia HK;IMM-ALTA-4;POSTPONED;SI;data\storico\ranking\v26def\storico_ranking_v26def.csv
Latvia_NakotnesLiga;18;2026-08-22;2026-08-21;Tukums 2000 2;JFK Ventspils;PROX-MEDIA;POSTPONED;SI;data\storico\ranking\v26def\storico_ranking_v26def.csv
Lithuania_ILyga;22;2026-08-22;2026-08-21;FK Minija;Kauno Zalgiris 2;MEDIA;POSTPONED;SI;data\storico\ranking\v26def\storico_ranking_v26def.csv
Wales_CymruNorth;3;2026-08-22;2026-08-21;Caersws;Newtown;BASSA;POSTPONED;SI;data\storico\ranking\v26def\storico_ranking_v26def.csv
Bulgaria_ParvaLiga;6;2026-08-23;2026-08-21;Lok. Sofia;CSKA Sofia;MEDIA;POSTPONED;SI;data\storico\ranking\v26def\storico_ranking_v26def.csv
CzechRepublic_4Liga_GroupB;3;2026-08-23;2026-08-21;Meteor Prague;Sokolov;BASSA;POSTPONED;SI;data\storico\ranking\v26def\storico_ranking_v26def.csv
Switzerland_SuperLeague;4;2026-08-23;2026-08-21;Thun;Servette;IMM-ALTA-6;POSTPONED;SI;data\storico\ranking\v26def\storico_ranking_v26def.csv
Germany_Oberliga_BadenWurttemberg;4;2026-08-28;2026-08-21;Pforzheim;Young Boys Reutlingen;IMM-ALTA-4;POSTPONED;SI;data\storico\ranking\v26def\storico_ranking_v26def.csv
Germany_Oberliga_Hamburg;4;2026-08-28;2026-08-21;Teutonia Ottensen;Harksheide;MEDIA;POSTPONED;SI;data\storico\ranking\v26def\storico_ranking_v26def.csv
Norway_3rdDivision_Group1;20;2026-08-28;2026-08-21;Union Carl Berner;K. Oslo 2;PROX-ALTA;POSTPONED;SI;data\storico\ranking\v26def\storico_ranking_v26def.csv
Norway_3rdDivision_Group6;17;2026-08-28;2026-08-21;SK Gjovik-Lyn;Brumunddal;MEDIA;POSTPONED;SI;data\storico\ranking\v26def\storico_ranking_v26def.csv
Wales_CymruSouth;3;2026-08-28;2026-08-21;Treowen;Cardiff Draconians;MEDIA;POSTPONED;SI;data\storico\ranking\v26def\storico_ranking_v26def.csv
Belarus_VysshayaLiga;21;2026-08-29;2026-08-21;Dnepr Mogilev;Isloch;BASSA;POSTPONED;SI;data\storico\ranking\v26def\storico_ranking_v26def.csv
Norway_3rdDivision_Group1;20;2026-08-29;2026-08-21;Asker;Frigg;ALTA;POSTPONED;SI;data\storico\ranking\v26def\storico_ranking_v26def.csv
Norway_3rdDivision_Group3;18;2026-08-29;2026-08-21;Askoy;Gneist;MEDIA-ALTA;POSTPONED;SI;data\storico\ranking\v26def\storico_ranking_v26def.csv
Norway_3rdDivision_Group6;17;2026-08-29;2026-08-21;Raelingen;Oppsal;PROX-MEDIA;POSTPONED;SI;data\storico\ranking\v26def\storico_ranking_v26def.csv
USA_USLChampionship;30;2026-08-29;2026-08-21;Brooklyn;Sporting Jax;MEDIA;POSTPONED;SI;data\storico\ranking\v26def\storico_ranking_v26def.csv
USA_MLSNextPro_WesternConference_PacificDivision;27;2026-08-30;2026-08-30;Real Monarchs;Tacoma Defiance;MEDIA;POSTPONED;SI;data\storico\ranking\v26def\storico_ranking_v26def.csv
Ukraine_PremierLeague;5;2026-08-30;2026-08-30;Zorya;FC Kharkiv;BASSA;POSTPONED;SI;data\storico\ranking\v26def\storico_ranking_v26def.csv
Wales_CymruSouth;5;2026-08-31;2026-08-31;Cardiff Draconians;Pontardawe;MEDIA;POSTPONED;SI;data\storico\ranking\v26def\storico_ranking_v26def.csv
Wales_CymruSouth;5;2026-08-31;2026-08-31;Newport City;Pure Swansea;IMM-ALTA-6;POSTPONED;SI;data\storico\ranking\v26def\storico_ranking_v26def.csv
Wales_CymruSouth;5;2026-08-31;2026-08-31;Pontypridd;Llantwit Major;IMM-ALTA-5;POSTPONED;SI;data\storico\ranking\v26def\storico_ranking_v26def.csv
CzechRepublic_3CFL_GroupA;5;2026-09-02;2026-09-02;Benesov;Sparta Praga B;BASSA;POSTPONED;SI;data\storico\ranking\v26def\storico_ranking_v26def.csv
CzechRepublic_3CFL_GroupA;5;2026-09-02;2026-09-02;Povltavska FA;Domazlice;BASSA;POSTPONED;SI;data\storico\ranking\v26def\storico_ranking_v26def.csv
CzechRepublic_4Liga_GroupA;5;2026-09-02;2026-09-02;FK Komarov;Doubravka;MEDIA;POSTPONED;SI;data\storico\ranking\v26def\storico_ranking_v26def.csv
Germany_Oberliga_SchleswigHolstein;7;2026-09-04;2026-09-04;Hohenwestedt;Eckernforder SV;ALTA;POSTPONED;SI;data\storico\ranking\v26def\storico_ranking_v26def.csv
Germany_Oberliga_Hamburg;6;2026-09-05;2026-09-05;Altona;ETSV Hamburg;ALTA;POSTPONED;SI;data\storico\ranking\v26def\storico_ranking_v26def.csv
Netherlands_Eredivisie;5;2026-09-05;2026-09-05;Utrecht;G.A. Eagles;IMM-ALTA-8;POSTPONED;SI;data\storico\ranking\v26def\storico_ranking_v26def.csv
Poland_Division1;7;2026-09-06;2026-09-06;Pogon Siedlce;Puszcza;BASSA;POSTPONED;SI;data\storico\ranking\v26def\storico_ranking_v26def.csv
USA_MLS;26;2026-09-06;2026-09-06;Cincinnati;DC United;PROX-MEDIA;POSTPONED;SI;data\storico\ranking\v26def\storico_ranking_v26def.csv
Wales_CymruSouth;7;2026-09-11;2026-09-10;Newport City;Trethomas Bluebirds;MEDIA;POSTPONED;SI;data\storico\ranking\v26def\storico_ranking_v26def.csv
Ukraine_PremierLeague;7;2026-09-12;2026-09-12;Kryvbas;FC Kharkiv;MEDIA;POSTPONED;SI;data\storico\ranking\v31\storico_ranking_v31.csv
Ukraine_PremierLeague;7;2026-09-12;2026-09-12;Veres-Rivne;Kudrivka;BASSA;POSTPONED;SI;data\storico\ranking\v31\storico_ranking_v31.csv
Estonia_Esiliiga;33;2026-09-13;2026-09-13;Maardu;Tallinna Kalev;MEDIA;POSTPONED;SI;data\storico\ranking\v31\storico_ranking_v31.csv
Germany_Oberliga_Westfalen;6;2026-09-13;2026-09-13;ASC 09 Dortmund;Schermbeck 2020;MEDIA;POSTPONED;SI;data\storico\ranking\v31\storico_ranking_v31.csv
Armenia_FirstLeague;8;2026-09-15;2026-09-14;Lernayin Artsakh;Sardarapat 2;MEDIA;SCHEDULED;NO;data\storico\ranking\v31\storico_ranking_v31.csv
Armenia_FirstLeague;8;2026-09-15;2026-09-14;Mika;Urartu 2;MEDIA;SCHEDULED;NO;data\storico\ranking\v31\storico_ranking_v31.csv
Armenia_FirstLeague;8;2026-09-15;2026-09-14;Olympia Yerevan;Shirak 2;MEDIA;SCHEDULED;NO;data\storico\ranking\v31\storico_ranking_v31.csv
Armenia_FirstLeague;8;2026-09-15;2026-09-14;Pyunik 2;Araks Ararat;MEDIA;SCHEDULED;NO;data\storico\ranking\v31\storico_ranking_v31.csv
Austria_Oberosterreich;9;2026-09-15;2026-09-14;Vocklamarkt;Ostermiething;MEDIA;SCHEDULED;NO;data\storico\ranking\v31\storico_ranking_v31.csv
Austria_Regionalliga_North;9;2026-09-15;2026-09-14;Vorwarts Steyr;Schallerbach;MEDIA;SCHEDULED;NO;data\storico\ranking\v31\storico_ranking_v31.csv
Austria_Steiermark;4;2026-09-15;2026-09-14;Furstenfeld;Lebring;BASSA;SCHEDULED;NO;data\storico\ranking\v31\storico_ranking_v31.csv
Austria_Steiermark;4;2026-09-15;2026-09-14;Hohenhaus Schladming;Koflach;BASSA;SCHEDULED;NO;data\storico\ranking\v31\storico_ranking_v31.csv
Austria_Steiermark;4;2026-09-15;2026-09-14;Ilzer SV;Pachern;BASSA;SCHEDULED;NO;data\storico\ranking\v31\storico_ranking_v31.csv
Austria_Steiermark;4;2026-09-15;2026-09-14;Kindberg Murzhofen;TUS Bad Waltersdorf;MEDIA;SCHEDULED;NO;data\storico\ranking\v31\storico_ranking_v31.csv
Austria_Steiermark;4;2026-09-15;2026-09-14;Leoben;SV Union Gnas;MEDIA;SCHEDULED;NO;data\storico\ranking\v31\storico_ranking_v31.csv
Austria_Steiermark;4;2026-09-15;2026-09-14;SV Wildon;SV Schermann Rorhrach;MEDIA;SCHEDULED;NO;data\storico\ranking\v31\storico_ranking_v31.csv
Austria_Steiermark;4;2026-09-15;2026-09-14;UFC Fehring;Grossklein;BASSA;SCHEDULED;NO;data\storico\ranking\v31\storico_ranking_v31.csv
Austria_Steiermark;4;2026-09-15;2026-09-14;Weindorf St. Anna;Stadtwerke Bruck/Mur;BASSA;SCHEDULED;NO;data\storico\ranking\v31\storico_ranking_v31.csv
Bhutan_PremierLeague;17;2026-09-15;2026-09-14;Tensung;BFF Academy U19;MEDIA;SCHEDULED;NO;data\storico\ranking\v31\storico_ranking_v31.csv
Bolivia_DivisionProfesional;24;2026-09-15;2026-09-14;Academia del Balompie;The Strongest;MEDIA;SCHEDULED;NO;data\storico\ranking\v31\storico_ranking_v31.csv
Bolivia_DivisionProfesional;24;2026-09-15;2026-09-14;Real Oruro;Real Potosi;MEDIA;SCHEDULED;NO;data\storico\ranking\v31\storico_ranking_v31.csv
Bulgaria_VtoraLiga;10;2026-09-15;2026-09-14;Lok. Gorna;Nesebar;BASSA;SCHEDULED;NO;data\storico\ranking\v31\storico_ranking_v31.csv
Bulgaria_VtoraLiga;10;2026-09-15;2026-09-14;Ludogorets 2;Fratria;BASSA;SCHEDULED;NO;data\storico\ranking\v31\storico_ranking_v31.csv
England_Championship;8;2026-09-15;2026-09-14;Bristol City;Lincoln;BASSA;SCHEDULED;NO;data\storico\ranking\v31\storico_ranking_v31.csv
England_Championship;8;2026-09-15;2026-09-14;Middlesbrough;Millwall;MEDIA;SCHEDULED;NO;data\storico\ranking\v31\storico_ranking_v31.csv
Estonia_EsiliigaB;30;2026-09-15;2026-09-14;Levadia U19;Tulevik;MEDIA;SCHEDULED;NO;data\storico\ranking\v31\storico_ranking_v31.csv
Estonia_EsiliigaB;30;2026-09-15;2026-09-14;Narva U21;Tammeka U21;MEDIA;SCHEDULED;NO;data\storico\ranking\v31\storico_ranking_v31.csv
Finland_Kolmonen_Western_Group1;22;2026-09-15;2026-09-15;SalPa 2;PIF;MEDIA;SCHEDULED;NO;data\storico\ranking\v31\storico_ranking_v31.csv
Finland_Kolmonen_Western_Group2;22;2026-09-15;2026-09-15;FC Haka j.;Fish United;MEDIA;SCHEDULED;NO;data\storico\ranking\v31\storico_ranking_v31.csv
Germany_3Liga;6;2026-09-15;2026-09-14;Duisburg;Havelse;MEDIA;SCHEDULED;NO;data\storico\ranking\v31\storico_ranking_v31.csv
Germany_3Liga;6;2026-09-15;2026-09-14;Grossaspach;Verl;BASSA;SCHEDULED;NO;data\storico\ranking\v31\storico_ranking_v31.csv
Germany_3Liga;6;2026-09-15;2026-09-14;Meppen;Viktoria Koln;MEDIA;SCHEDULED;NO;data\storico\ranking\v31\storico_ranking_v31.csv
Germany_3Liga;6;2026-09-15;2026-09-14;Regensburg;Dusseldorf;MEDIA;SCHEDULED;NO;data\storico\ranking\v31\storico_ranking_v31.csv
Germany_3Liga;6;2026-09-15;2026-09-14;Wurzburger Kickers;Aachen;MEDIA;SCHEDULED;NO;data\storico\ranking\v31\storico_ranking_v31.csv
Germany_Oberliga_Bayern_Nord;14;2026-09-15;2026-09-14;Aschaffenburg;Wurzburger FV;MEDIA;SCHEDULED;NO;data\storico\ranking\v31\storico_ranking_v31.csv
Germany_Oberliga_Niederrhein;8;2026-09-15;2026-09-14;Dusseldorf 2;Wuppertaler;BASSA;SCHEDULED;NO;data\storico\ranking\v31\storico_ranking_v31.csv
Germany_Regionalliga_Bayern;10;2026-09-15;2026-09-14;Bayern 2;Augsburg 2;MEDIA;SCHEDULED;NO;data\storico\ranking\v31\storico_ranking_v31.csv
Germany_Regionalliga_Bayern;10;2026-09-15;2026-09-14;Bayreuth;Aubstadt;MEDIA;SCHEDULED;NO;data\storico\ranking\v31\storico_ranking_v31.csv
Germany_Regionalliga_Bayern;10;2026-09-15;2026-09-14;Eltersdorf;Eichstatt;BASSA;SCHEDULED;NO;data\storico\ranking\v31\storico_ranking_v31.csv
Germany_Regionalliga_Bayern;10;2026-09-15;2026-09-14;Furth 2;Monaco 1860;MEDIA;SCHEDULED;NO;data\storico\ranking\v31\storico_ranking_v31.csv
Germany_Regionalliga_Bayern;10;2026-09-15;2026-09-14;Memmingen;Burghausen;MEDIA;SCHEDULED;NO;data\storico\ranking\v31\storico_ranking_v31.csv
Germany_Regionalliga_Bayern;10;2026-09-15;2026-09-14;Norinberga 2;Schwaben Augsburg;MEDIA;SCHEDULED;NO;data\storico\ranking\v31\storico_ranking_v31.csv
Germany_Regionalliga_Bayern;10;2026-09-15;2026-09-14;Schweinfurt;Illertissen;MEDIA;SCHEDULED;NO;data\storico\ranking\v31\storico_ranking_v31.csv
Germany_Regionalliga_Bayern;10;2026-09-15;2026-09-14;Vilzing;Ansbach;BASSA;SCHEDULED;NO;data\storico\ranking\v31\storico_ranking_v31.csv
Germany_Regionalliga_Nord;10;2026-09-15;2026-09-14;Drochtersen/Assel;Emden;ALTA;SCHEDULED;NO;data\storico\ranking\v31\storico_ranking_v31.csv
Germany_Regionalliga_Nordost;10;2026-09-15;2026-09-14;Hallescher;Jena;BASSA;SCHEDULED;NO;data\storico\ranking\v31\storico_ranking_v31.csv
Germany_Regionalliga_Nordost;10;2026-09-15;2026-09-14;Hertha 2;Erfurt;MEDIA;SCHEDULED;NO;data\storico\ranking\v31\storico_ranking_v31.csv
Germany_Regionalliga_Nordost;10;2026-09-15;2026-09-14;Luckenwalde;BFC Preussen;MEDIA;SCHEDULED;NO;data\storico\ranking\v31\storico_ranking_v31.csv
Germany_Regionalliga_Nordost;10;2026-09-15;2026-09-14;Zwickau;Altglienicke;MEDIA;SCHEDULED;NO;data\storico\ranking\v31\storico_ranking_v31.csv
Iceland_BestaDeildKarla;29;2026-09-15;2026-09-15;Fram;Breidablik;MEDIA;SCHEDULED;NO;data\storico\ranking\v31\storico_ranking_v31.csv
Italy_SerieC_GironeC;5;2026-09-15;2026-09-14;Bari;Potenza;BASSA;SCHEDULED;NO;data\storico\ranking\v31\storico_ranking_v31.csv
Italy_SerieC_GironeC;5;2026-09-15;2026-09-14;Barletta;Salernitana;MEDIA;SCHEDULED;NO;data\storico\ranking\v31\storico_ranking_v31.csv
Italy_SerieC_GironeC;5;2026-09-15;2026-09-14;Casarano;Audace Cerignola;MEDIA;SCHEDULED;NO;data\storico\ranking\v31\storico_ranking_v31.csv
Italy_SerieC_GironeC;5;2026-09-15;2026-09-14;Casertana;Altamura;MEDIA;SCHEDULED;NO;data\storico\ranking\v31\storico_ranking_v31.csv
Italy_SerieC_GironeC;5;2026-09-15;2026-09-14;Cavese;Sorrento;BASSA;SCHEDULED;NO;data\storico\ranking\v31\storico_ranking_v31.csv
Italy_SerieC_GironeC;5;2026-09-15;2026-09-14;Crotone;Inter U23;MEDIA;SCHEDULED;NO;data\storico\ranking\v31\storico_ranking_v31.csv
Italy_SerieC_GironeC;5;2026-09-15;2026-09-14;Foggia;Savoia;BASSA;SCHEDULED;NO;data\storico\ranking\v31\storico_ranking_v31.csv
Italy_SerieC_GironeC;5;2026-09-15;2026-09-14;Giugliano;Cosenza;BASSA;SCHEDULED;NO;data\storico\ranking\v31\storico_ranking_v31.csv
Italy_SerieC_GironeC;5;2026-09-15;2026-09-14;Picerno;Catania;MEDIA;SCHEDULED;NO;data\storico\ranking\v31\storico_ranking_v31.csv
Italy_SerieC_GironeC;5;2026-09-15;2026-09-14;Scafatese;Monopoli;BASSA;SCHEDULED;NO;data\storico\ranking\v31\storico_ranking_v31.csv
Latvia_Virsliga;32;2026-09-15;2026-09-14;Super Nova;Riga FC;MEDIA;SCHEDULED;NO;data\storico\ranking\v31\storico_ranking_v31.csv
Mexico_LigaMX_Apertura;9;2026-09-15;2026-09-14;Leon;Atl. San Luis;MEDIA;SCHEDULED;NO;data\storico\ranking\v31\storico_ranking_v31.csv
Montenegro_PrvaCrnogorskaLiga;10;2026-09-15;2026-09-14;Jezero;Bokelj;BASSA;SCHEDULED;NO;data\storico\ranking\v31\storico_ranking_v31.csv
Netherlands_Eredivisie;8;2026-09-15;2026-09-14;Ajax;Willem 2;MEDIA;SCHEDULED;NO;data\storico\ranking\v31\storico_ranking_v31.csv
