LeagueId;Round;MatchDate;PredictionDate;Home;Away;Band;HistoricalStatus;Postponed;SourceFile
Norway_3rdDivision_Group1;17;2026-08-01;2026-07-31;Konnerud;Nordstrand;ALTA;SCHEDULED;NO;data\storico\ranking\v251\storico_ranking_v251.csv
Norway_3rdDivision_Group1;17;2026-08-01;2026-07-31;Vålerenga 2;Lokomotiv Oslo;ALTA;SCHEDULED;NO;data\storico\ranking\v251\storico_ranking_v251.csv
Norway_3rdDivision_Group2;16;2026-08-01;2026-07-31;Byåsen;Spjelkavik;ALTA;SCHEDULED;NO;data\storico\ranking\v251\storico_ranking_v251.csv
Norway_3rdDivision_Group3;14;2026-08-01;2026-07-31;Askoy;Fyllingsdalen;MEDIA;SCHEDULED;NO;data\storico\ranking\v251\storico_ranking_v251.csv
Norway_3rdDivision_Group3;14;2026-08-01;2026-07-31;Austevoll;OS;ALTA;SCHEDULED;NO;data\storico\ranking\v251\storico_ranking_v251.csv
Norway_3rdDivision_Group3;14;2026-08-01;2026-07-31;Gneist;V. Haugesund;ALTA;SCHEDULED;NO;data\storico\ranking\v251\storico_ranking_v251.csv
Norway_3rdDivision_Group4;16;2026-08-01;2026-07-31;Flekkeroy;Haugesund 2;ALTA;SCHEDULED;NO;data\storico\ranking\v251\storico_ranking_v251.csv
Norway_3rdDivision_Group4;16;2026-08-01;2026-07-31;Staal Jorpeland;Akra;ALTA;SCHEDULED;NO;data\storico\ranking\v251\storico_ranking_v251.csv
Norway_3rdDivision_Group4;16;2026-08-01;2026-07-31;Vag;Madla IL;ALTA;SCHEDULED;NO;data\storico\ranking\v251\storico_ranking_v251.csv
Norway_3rdDivision_Group5;15;2026-08-01;2026-07-31;Alta;Floya;ALTA;SCHEDULED;NO;data\storico\ranking\v251\storico_ranking_v251.csv
Norway_3rdDivision_Group5;15;2026-08-01;2026-07-31;Fauske Sprint;Skjetten;ALTA;SCHEDULED;NO;data\storico\ranking\v251\storico_ranking_v251.csv
Norway_3rdDivision_Group6;14;2026-08-01;2026-07-31;Fram;Elverum;ALTA;SCHEDULED;NO;data\storico\ranking\v251\storico_ranking_v251.csv
Norway_3rdDivision_Group6;14;2026-08-01;2026-07-31;Lillehammer;Drobak-Frogn;ALTA;SCHEDULED;NO;data\storico\ranking\v251\storico_ranking_v251.csv
Norway_3rdDivision_Group6;14;2026-08-01;2026-07-31;Orn;Raelingen;ALTA;SCHEDULED;NO;data\storico\ranking\v251\storico_ranking_v251.csv
Norway_3rdDivision_Group6;14;2026-08-01;2026-07-31;Rade;Bjorkelangen;ALTA;SCHEDULED;NO;data\storico\ranking\v251\storico_ranking_v251.csv
Norway_3rdDivision_Group6;14;2026-08-01;2026-07-31;Sandefjord 2;SK Gjovik-Lyn;MEDIA;SCHEDULED;NO;data\storico\ranking\v251\storico_ranking_v251.csv
Norway_Eliteserien;23;2026-08-01;2026-07-31;Fredrikstad;Sandefjord;MEDIA;SCHEDULED;NO;data\storico\ranking\v251\storico_ranking_v251.csv
Norway_Eliteserien;23;2026-08-01;2026-07-31;Start;Viking;MEDIA;SCHEDULED;NO;data\storico\ranking\v251\storico_ranking_v251.csv
Norway_OBOSLigaen;16;2026-08-01;2026-07-31;Bryne;Strömsgodset;MEDIA;SCHEDULED;NO;data\storico\ranking\v251\storico_ranking_v251.csv
SouthKorea_KLeague1;21;2026-08-01;2026-07-31;Gangwon;Bucheon;BASSA;SCHEDULED;NO;data\storico\ranking\v251\storico_ranking_v251.csv
SouthKorea_KLeague1;21;2026-08-01;2026-07-31;Jeonbuk;Seoul;BASSA;SCHEDULED;NO;data\storico\ranking\v251\storico_ranking_v251.csv
SouthKorea_KLeague1;21;2026-08-01;2026-07-31;Pohang;Gimcheon Sangmu;BASSA;SCHEDULED;NO;data\storico\ranking\v251\storico_ranking_v251.csv
SouthKorea_KLeague2;20;2026-08-01;2026-07-31;Asan;Seongnam;BASSA;SCHEDULED;NO;data\storico\ranking\v251\storico_ranking_v251.csv
SouthKorea_KLeague2;20;2026-08-01;2026-07-31;Cheonan City;Yongin;BASSA;SCHEDULED;NO;data\storico\ranking\v251\storico_ranking_v251.csv
SouthKorea_KLeague2;20;2026-08-01;2026-07-31;Cheongju Jikji;Suwon Bluewings;MEDIA;SCHEDULED;NO;data\storico\ranking\v251\storico_ranking_v251.csv
SouthKorea_KLeague2;20;2026-08-01;2026-07-31;Hwaseong;Daegu;MEDIA;SCHEDULED;NO;data\storico\ranking\v251\storico_ranking_v251.csv
Sweden_Allsvenskan;20;2026-08-01;2026-07-31;Hacken;Kalmar;MEDIA;SCHEDULED;NO;data\storico\ranking\v251\storico_ranking_v251.csv
Sweden_Division1_Norra;17;2026-08-01;2026-07-31;FBK Karlstad;Assyriska FF;MEDIA;SCHEDULED;NO;data\storico\ranking\v251\storico_ranking_v251.csv
Sweden_Division1_Norra;17;2026-08-01;2026-07-31;Jarfalla;Stockholm Internazionale;MEDIA;SCHEDULED;NO;data\storico\ranking\v251\storico_ranking_v251.csv
Sweden_Division1_Norra;17;2026-08-01;2026-07-31;Pitea;Gefle;MEDIA;SCHEDULED;NO;data\storico\ranking\v251\storico_ranking_v251.csv
Sweden_Division1_Norra;17;2026-08-01;2026-07-31;Stocksund;Karlbergs;ALTA;SCHEDULED;NO;data\storico\ranking\v251\storico_ranking_v251.csv
Sweden_Division1_Sodra;17;2026-08-01;2026-07-31;Angelholm;AFC Malmo;MEDIA;SCHEDULED;NO;data\storico\ranking\v251\storico_ranking_v251.csv
Sweden_Division1_Sodra;17;2026-08-01;2026-07-31;Hassleholms IF;Atvidaberg;ALTA;SCHEDULED;NO;data\storico\ranking\v251\storico_ranking_v251.csv
Sweden_Division1_Sodra;17;2026-08-01;2026-07-31;Laholms;Trollhättan;MEDIA;SCHEDULED;NO;data\storico\ranking\v251\storico_ranking_v251.csv
Sweden_Division1_Sodra;17;2026-08-01;2026-07-31;Olympic;Skövde;MEDIA;SCHEDULED;NO;data\storico\ranking\v251\storico_ranking_v251.csv
Sweden_Division1_Sodra;17;2026-08-01;2026-07-31;Tvaaker;Utsikten;MEDIA;SCHEDULED;NO;data\storico\ranking\v251\storico_ranking_v251.csv
Sweden_Division2_NorraGotaland;17;2026-08-01;2026-07-31;Vanersborgs IF;Motala;BASSA;SCHEDULED;NO;data\storico\ranking\v251\storico_ranking_v251.csv
Sweden_Division2_NorraSvealand;16;2026-08-01;2026-07-31;Gute;Kungsangen;BASSA;SCHEDULED;NO;data\storico\ranking\v251\storico_ranking_v251.csv
Sweden_Division2_NorraSvealand;16;2026-08-01;2026-07-31;Korsnas;Helges;MEDIA;SCHEDULED;NO;data\storico\ranking\v251\storico_ranking_v251.csv
Sweden_Division2_NorraSvealand;16;2026-08-01;2026-07-31;Lidingo IFK;Angby;MEDIA;SCHEDULED;NO;data\storico\ranking\v251\storico_ranking_v251.csv
Sweden_Division2_NorraSvealand;16;2026-08-01;2026-07-31;Skiljebo;Falu;MEDIA;SCHEDULED;NO;data\storico\ranking\v251\storico_ranking_v251.csv
Sweden_Division2_SodraGotaland;18;2026-08-01;2026-07-31;Linero IF;Osterlen;MEDIA;SCHEDULED;NO;data\storico\ranking\v251\storico_ranking_v251.csv
Sweden_Division2_SodraSvealand;15;2026-08-01;2026-07-31;Nacka FC;Lindo FF;MEDIA;SCHEDULED;NO;data\storico\ranking\v251\storico_ranking_v251.csv
Sweden_Division2_SodraSvealand;15;2026-08-01;2026-07-31;Smedby;Orebro Syr.;BASSA;SCHEDULED;NO;data\storico\ranking\v251\storico_ranking_v251.csv
Sweden_Division2_SodraSvealand;15;2026-08-01;2026-07-31;Syrianska;Eker Orebro;ALTA;SCHEDULED;NO;data\storico\ranking\v251\storico_ranking_v251.csv
Sweden_Division2_VastraGotaland;17;2026-08-01;2026-07-31;Hestrafors;Astorps;ALTA;SCHEDULED;NO;data\storico\ranking\v251\storico_ranking_v251.csv
Sweden_Division2_VastraGotaland;17;2026-08-01;2026-07-31;Torslanda;Galtabacks BK;MEDIA;SCHEDULED;NO;data\storico\ranking\v251\storico_ranking_v251.csv
Sweden_Superettan;19;2026-08-01;2026-07-31;Brage;Landskrona;MEDIA;SCHEDULED;NO;data\storico\ranking\v251\storico_ranking_v251.csv
Sweden_Superettan;19;2026-08-01;2026-07-31;Norrkoping;Helsingborg;MEDIA;SCHEDULED;NO;data\storico\ranking\v251\storico_ranking_v251.csv
Sweden_Superettan;19;2026-08-01;2026-07-31;Sandviken;Sundsvall;MEDIA;SCHEDULED;NO;data\storico\ranking\v251\storico_ranking_v251.csv
Sweden_Superettan;19;2026-08-01;2026-07-31;Varberg;Falkenberg;ALTA;SCHEDULED;NO;data\storico\ranking\v251\storico_ranking_v251.csv
Sweden_Superettan;19;2026-08-01;2026-07-31;Östersund;Öster;MEDIA;SCHEDULED;NO;data\storico\ranking\v251\storico_ranking_v251.csv
USA_MLS;19;2026-08-01;2026-07-31;New York City;Toronto FC;MEDIA;SCHEDULED;NO;data\storico\ranking\v251\storico_ranking_v251.csv
USA_MLSNextPro_EasternConference_NortheastDivision;23;2026-08-01;2026-07-31;Toronto FC II;Columbus Crew 2;ALTA;SCHEDULED;NO;data\storico\ranking\v251\storico_ranking_v251.csv
USA_MLSNextPro_EasternConference_SoutheastDivision;22;2026-08-01;2026-07-31;Inter Miami II;Chattanooga;MEDIA;SCHEDULED;NO;data\storico\ranking\v251\storico_ranking_v251.csv
USA_MLSNextPro_WesternConference_CentralDivision;22;2026-08-01;2026-07-31;Minnesota 2;Portland Timbers 2;MEDIA;SCHEDULED;NO;data\storico\ranking\v251\storico_ranking_v251.csv
USA_MLSNextPro_WesternConference_CentralDivision;22;2026-08-01;2026-07-31;Sporting Kansas City II;Houston Dynamo 2;MEDIA;SCHEDULED;NO;data\storico\ranking\v251\storico_ranking_v251.csv
USA_MLSNextPro_WesternConference_CentralDivision;22;2026-08-01;2026-07-31;St. Louis City 2;Real Monarchs;MEDIA;SCHEDULED;NO;data\storico\ranking\v251\storico_ranking_v251.csv
USA_MLSNextPro_WesternConference_PacificDivision;24;2026-08-01;2026-07-31;Los Angeles FC 2;Colorado Rapids 2;BASSA;SCHEDULED;NO;data\storico\ranking\v251\storico_ranking_v251.csv
USA_MLSNextPro_WesternConference_PacificDivision;24;2026-08-01;2026-07-31;Ventura County;North Texas;MEDIA;SCHEDULED;NO;data\storico\ranking\v251\storico_ranking_v251.csv
USA_USLChampionship;26;2026-08-01;2026-07-31;San Antonio;Indy Eleven;BASSA;SCHEDULED;NO;data\storico\ranking\v251\storico_ranking_v251.csv
