MatchDate;LeagueId;Home;Away;Score;Band;Round;PredictionDate;Reason;RankingGapScore;HomeAttackScore;AwayAttackScore;HomeDefenseWeaknessScore;AwayDefenseWeaknessScore;HomeLast10OverScore;AwayLast10OverScore;HomeVenueOverScore;AwayVenueOverScore;BTTSProfileScore;AlgorithmVersion
2026-07-14;Australia_NPLQueenslandU23;Moreton City Excelsior U23;QLD State Team U17;100;ALTA;20;2026-07-13;PRO: attacco casa positivo | attacco trasferta positivo | difesa trasferta vulnerabile | trend over recente casa | trend over recente trasferta | profilo over interno positivo | profilo over esterno positivo | alta tendenza BTTS || CONTRO: v22 monitora possibile sopravvalutazione weak_ga || PRO V24: v24 bonus: BTTS alto | v24 bonus: ospite offensivo | v24 bonus: entrambe concedono gol | v24 bonus: profilo partita aperta;3.27;13.0;12.51;5.13;10.0;10.8;10.8;7.5;7.5;8.82;2.4.0
2026-07-14;Iceland_Division_1;Kopavogur;IR Reykjavik;99.64;ALTA;21;2026-07-13;PRO: attacco casa positivo | attacco trasferta positivo | difesa trasferta vulnerabile | difesa casa vulnerabile | trend over recente casa | trend over recente trasferta | profilo over interno positivo | profilo over esterno positivo | alta tendenza BTTS || CONTRO: v22 monitora possibile sopravvalutazione weak_ga || PRO V24: v24 bonus: BTTS alto | v24 bonus: ospite offensivo | v24 bonus: entrambe concedono gol | v24 bonus: profilo partita aperta;2.73;11.36;10.55;6.43;10.0;7.2;8.4;6.67;10.0;9.3;2.4.0
2026-07-14;Kyrgyzstan_PremierLiga;Muras United;Bars;85.39;ALTA;17;2026-07-13;PRO: attacco casa positivo | attacco trasferta positivo | trend over recente trasferta | profilo over esterno positivo | alta tendenza BTTS || CONTRO: trend over casa non forte | profilo over interno debole || PRO V24: v24 bonus: BTTS alto | v24 bonus: ospite offensivo | v24 bonus: profilo partita aperta;0.4;13.0;13.0;3.12;6.17;6.0;10.8;3.33;8.0;8.57;2.4.0
2026-07-14;Finland_Kakkonen_GroupB;Ilves 2;GrIFK;84.82;ALTA;13;2026-07-13;PRO: attacco casa positivo | difesa trasferta vulnerabile | difesa casa vulnerabile | trend over recente casa | profilo over interno positivo | profilo over esterno positivo | alta tendenza BTTS || CONTRO: ospite poco prolifico: rischio 1-0 / 2-0 | v22 monitora possibile sopravvalutazione weak_ga | trend over trasferta non forte || PRO V24: v24 bonus: BTTS alto | v24 bonus: entrambe concedono gol | v24 bonus: profilo partita aperta;1.33;13.0;7.52;5.82;7.02;8.4;6.0;7.5;6.0;9.22;2.4.0
2026-07-14;Bhutan_PremierLeague;BFF Academy U19;Drukpa;84.26;ALTA;10;2026-07-13;PRO: attacco casa positivo | attacco trasferta positivo | difesa casa vulnerabile | trend over recente casa | alta tendenza BTTS || CONTRO: trend over trasferta non forte | profilo over interno debole | profilo over esterno debole || PRO V24: v24 bonus: BTTS alto | v24 bonus: ospite offensivo | v24 bonus: entrambe concedono gol | v24 bonus: profilo partita aperta;0.67;11.08;9.6;7.73;5.68;7.5;6.0;5.0;5.0;9.0;2.4.0
2026-07-14;Iceland_Division_1;Grotta;Grindavik;77.52;ALTA;21;2026-07-13;PRO: attacco casa positivo | difesa casa vulnerabile | trend over recente casa | profilo over interno positivo | alta tendenza BTTS || CONTRO: ospite poco prolifico: rischio 1-0 / 2-0 | trend over trasferta non forte | profilo over esterno debole || PRO V24: v24 bonus: BTTS alto | v24 bonus: entrambe concedono gol;1.09;10.83;5.91;7.58;5.94;9.6;4.8;10.0;5.0;7.77;2.4.0
2026-07-14;Somalia_NationalLeague;Mogadishu City;Badbaado;72.91;MEDIA;20;2026-07-13;PRO: attacco casa positivo | attacco trasferta positivo | difesa trasferta vulnerabile | trend over recente trasferta | profilo over esterno positivo || CONTRO: v22 monitora possibile sopravvalutazione weak_ga | trend over casa non forte | profilo over interno debole | BTTS basso: possibile partita a senso unico || PRO V24: v24 bonus: ospite offensivo;2.18;11.47;10.34;2.14;7.39;4.8;10.8;5.0;8.57;6.22;2.4.0
