LeagueId;MatchDate;Home;Away
Finland_Kolmonen_Southern_Group1;2026-07-31;NuPS;HooGee
Finland_Kolmonen_Southern_Group1;2026-07-31;LoPa;EPS Reservi
Finland_Kolmonen_Southern_Group3;2026-07-31;RiPS;Ponnistus
Finland_Kolmonen_Western_Group2;2026-07-31;Sääksjärven Loiske;NoPS
Finland_Kolmonen_Western_Group2;2026-07-31;ACE;TP-49
