Round;Position;Team;Played;Wins;Draws;Losses;GF;GA;GD;Points;PPG
19;1;Oakleigh;18;12;4;2;40;17;23;40;2.222
19;2;Hume City;18;12;3;3;39;22;17;39;2.167
19;3;Avondale FC;18;11;1;6;51;22;29;34;1.889
19;4;Preston Lions;17;10;2;5;25;13;12;32;1.882
19;5;Heidelberg;19;9;4;6;31;24;7;31;1.632
19;6;Melbourne City U21;17;7;5;5;32;20;12;26;1.529
19;7;Dandenong City;18;7;4;7;26;25;1;25;1.389
19;8;George Cross;18;6;7;5;24;25;-1;25;1.389
19;9;South Melbourne;18;8;1;9;28;32;-4;25;1.389
19;10;St Albans;19;6;4;9;21;34;-13;22;1.158
19;11;Altona Magic;18;5;4;9;21;32;-11;19;1.056
19;12;Bentleigh;19;4;4;11;17;42;-25;16;0.842
19;13;Dandenong Thunder;18;3;3;12;20;41;-21;12;0.667
19;14;Green Gully;19;2;4;13;13;39;-26;10;0.526
