Round;Position;Team;Played;Wins;Draws;Losses;GF;GA;GD;Points;PPG
3;1;Nafta;3;2;0;1;8;4;4;6;2.0
3;2;Bravo;3;2;0;1;4;4;0;6;2.0
3;3;Celje;3;1;2;0;6;3;3;5;1.667
3;4;Maribor;3;1;2;0;4;1;3;5;1.667
3;5;Koper;3;1;2;0;5;3;2;5;1.667
3;6;Grosuplje;3;1;1;1;3;4;-1;4;1.333
3;7;Mura;3;1;1;1;5;7;-2;4;1.333
3;8;O. Ljubljana;3;1;0;2;1;3;-2;3;1.0
3;9;Radomlje;3;0;1;2;3;6;-3;1;0.333
3;10;Aluminij;3;0;1;2;0;4;-4;1;0.333
