Round;Position;Team;Played;Wins;Draws;Losses;GF;GA;GD;Points;PPG
30;1;Seoul;30;19;5;6;56;25;31;62;2.067
30;2;Ulsan HD;30;15;5;10;55;46;9;50;1.667
30;3;Jeju SK;30;12;10;8;35;29;6;46;1.533
30;4;Gangwon;29;10;12;7;36;28;8;42;1.448
30;5;Jeonbuk;30;10;11;9;44;38;6;41;1.367
30;6;Daejeon;30;10;10;10;46;37;9;40;1.333
30;7;Pohang;30;11;7;12;28;34;-6;40;1.333
30;8;Incheon;29;10;8;11;36;33;3;38;1.31
30;9;Anyang;30;9;11;10;38;47;-9;38;1.267
30;10;Gimcheon Sangmu;30;5;18;7;30;36;-6;33;1.1
30;11;Bucheon;30;7;11;12;31;40;-9;32;1.067
30;12;Gwangju;30;1;12;17;21;63;-42;15;0.5
