Round;Position;Team;Played;Wins;Draws;Losses;GF;GA;GD;Points;PPG
9;1;Pruszkow;9;6;2;1;19;10;9;20;2.222
9;2;Leczna;9;5;2;2;18;9;9;17;1.889
9;3;Tychy;9;4;5;0;12;6;6;17;1.889
9;4;Zawisza;9;4;4;1;16;11;5;16;1.778
9;5;Bielsko-Biala;9;5;1;3;14;9;5;16;1.778
9;6;Hutnik Krakow;9;4;3;2;16;11;5;15;1.667
9;7;Sandecja;9;4;3;2;13;8;5;15;1.667
9;8;Chojniczanka;9;4;2;3;16;14;2;14;1.556
9;9;Podhale Nowy Targ;9;4;2;3;18;17;1;14;1.556
9;10;Z. Gora;9;3;3;3;17;15;2;12;1.333
9;11;Ol. Grudziadz;9;3;3;3;11;15;-4;12;1.333
9;12;S. Wola;9;3;1;5;14;17;-3;10;1.111
9;13;Avia Swidnik;9;3;1;5;12;16;-4;10;1.111
9;14;Legia 2;9;3;0;6;18;17;1;9;1.0
9;15;Slask 2;9;3;0;6;15;17;-2;9;1.0
9;16;Kleczew;9;1;5;3;10;21;-11;8;0.889
9;17;Swit Szczecin;9;1;2;6;9;23;-14;5;0.556
9;18;R. Rzeszow;9;0;3;6;6;18;-12;3;0.333
