Round;Position;Team;Played;Wins;Draws;Losses;GF;GA;GD;Points;PPG
24;1;Queensland Lions;20;15;2;3;51;20;31;47;2.35
24;2;Peninsula;20;13;4;3;45;23;22;43;2.15
24;3;Gold Coast Knights;22;11;4;7;45;34;11;37;1.682
24;4;Moreton City Excelsior;21;11;3;7;50;34;16;36;1.714
24;5;Wynnum Wolves;20;9;5;6;36;37;-1;32;1.6
24;6;Brisbane City;21;8;7;6;44;47;-3;31;1.476
24;7;Eastern Suburbs;21;9;1;11;35;36;-1;28;1.333
24;8;Olympic FC;21;8;2;11;37;41;-4;26;1.238
24;9;Brisbane Roar U23;20;6;1;13;30;45;-15;19;0.95
24;10;Rochedale;20;5;3;12;31;49;-18;18;0.9
24;11;Magic United;20;5;1;14;28;58;-30;16;0.8
24;12;Gold Coast;20;4;2;14;23;38;-15;14;0.7
24;13;Rochedale Rovers;1;1;0;0;4;1;3;3;3.0
24;14;Magic United TFA;1;1;0;0;3;1;2;3;3.0
24;15;Peninsula Power;1;1;0;0;3;1;2;3;3.0
24;16;Lions FC;1;1;0;0;2;0;2;3;3.0
24;17;Brisbane Roar FC Youth;1;0;1;0;1;1;0;1;1.0
24;18;Gold Coast United FC;1;0;0;1;1;3;-2;0;0.0
