Round;Position;Team;Played;Wins;Draws;Losses;GF;GA;GD;Points;PPG
1;1;PK-35;1;1;0;0;4;2;2;3;3.0
1;2;KaPa;1;1;0;0;2;1;1;3;3.0
1;3;SJK Akatemia;1;1;0;0;1;0;1;3;3.0
1;4;JaPS;1;0;1;0;0;0;0;1;1.0
1;5;Jippo;1;0;1;0;0;0;0;1;1.0
1;6;Klubi 04;1;0;0;1;1;2;-1;0;0.0
1;7;Mikkeli;1;0;0;1;0;1;-1;0;0.0
1;8;Ekenas;1;0;0;1;2;4;-2;0;0.0
2;1;PK-35;2;1;1;0;4;2;2;4;2.0
2;2;KaPa;2;1;1;0;4;3;1;4;2.0
2;3;SJK Akatemia;2;1;1;0;3;2;1;4;2.0
2;4;Jippo;2;1;1;0;2;1;1;4;2.0
2;5;JaPS;2;1;1;0;1;0;1;4;2.0
2;6;KTP;1;1;0;0;1;0;1;3;3.0
2;7;Haka;1;0;1;0;0;0;0;1;1.0
2;8;Klubi 04;2;0;0;2;1;3;-2;0;0.0
2;9;Mikkeli;2;0;0;2;0;2;-2;0;0.0
2;10;Ekenas;2;0;0;2;3;6;-3;0;0.0
3;1;PK-35;3;2;1;0;5;2;3;7;2.333
3;2;KaPa;3;2;1;0;5;3;2;7;2.333
3;3;Jippo;3;1;2;0;2;1;1;5;1.667
3;4;Haka;2;1;1;0;5;0;5;4;2.0
3;5;KTP;2;1;1;0;1;0;1;4;2.0
3;6;SJK Akatemia;3;1;1;1;3;3;0;4;1.333
3;7;JaPS;3;1;1;1;1;5;-4;4;1.333
3;8;Ekenas;3;1;0;2;5;7;-2;3;1.0
3;9;Klubi 04;3;0;0;3;2;5;-3;0;0.0
3;10;Mikkeli;3;0;0;3;0;3;-3;0;0.0
4;1;KaPa;4;2;2;0;7;5;2;8;2.0
4;2;Jippo;4;2;2;0;3;1;2;8;2.0
4;3;PK-35;4;2;1;1;5;3;2;7;1.75
4;4;KTP;3;2;1;0;2;0;2;7;2.333
4;5;JaPS;4;2;1;1;4;5;-1;7;1.75
4;6;Haka;3;1;2;0;7;2;5;5;1.667
4;7;SJK Akatemia;4;1;1;2;3;4;-1;4;1.0
4;8;Mikkeli;4;1;0;3;1;3;-2;3;0.75
