Round;Position;Team;Played;Wins;Draws;Losses;GF;GA;GD;Points;PPG
23;1;Haukar;13;8;3;2;35;18;17;27;2.077
23;2;Dalvik/Reynir;12;6;2;4;22;19;3;20;1.667
23;3;Selfoss;12;5;5;2;26;24;2;20;1.667
23;4;Kari;12;4;6;2;31;22;9;18;1.5
23;5;Fjolnir;12;5;3;4;30;23;7;18;1.5
23;6;Kormakur/Hvot;12;4;5;3;26;14;12;17;1.417
23;7;Olafsvik;12;4;3;5;16;23;-7;15;1.25
23;8;KFA;12;4;2;6;29;24;5;14;1.167
23;9;Throttur Vogar;12;4;1;7;20;24;-4;13;1.083
23;10;Hviti;12;2;7;3;17;21;-4;13;1.083
23;11;KFG Gardabaer;12;4;0;8;17;37;-20;12;1.0
23;12;Magni;12;3;2;7;18;38;-20;11;0.917
23;13;Throttur Vogum;1;1;0;0;3;2;1;3;3.0
23;14;UMF Selfoss;1;0;1;0;2;2;0;1;1.0
23;15;Fjoelnir;1;0;0;1;2;3;-1;0;0.0
