Round;Position;Team;Played;Wins;Draws;Losses;GF;GA;GD;Points;PPG
12;1;Union Comercio;10;6;3;1;13;3;10;21;2.1
12;2;Llacuabamba;10;6;2;2;15;5;10;20;2.0
12;3;Pirata;9;6;1;2;16;9;7;19;2.111
12;4;Carlos Mannucci;9;5;2;2;11;7;4;17;1.889
12;5;U. San Martin;8;2;2;4;11;10;1;8;1.0
12;6;ADA Jaen;8;1;5;2;5;6;-1;8;1.0
12;7;Cesar Vallejo;7;2;1;4;6;8;-2;7;1.0
12;8;AD Cantolao;10;1;2;7;9;22;-13;5;0.5
12;9;San Marcos;5;0;0;5;1;17;-16;0;0.0
