Round;Position;Team;Played;Wins;Draws;Losses;GF;GA;GD;Points;PPG
4;1;Besiktas;4;3;0;1;9;4;5;9;2.25
4;2;Kocaelispor;4;3;0;1;5;3;2;9;2.25
4;3;Trabzonspor;4;2;1;1;9;4;5;7;1.75
4;4;Amedspor;4;2;1;1;7;5;2;7;1.75
4;5;Genclerbirligi;4;2;1;1;4;7;-3;7;1.75
4;6;Rizespor;2;2;0;0;3;1;2;6;3.0
4;7;Galatasaray;2;1;1;0;5;4;1;4;2.0
4;8;Basaksehir;3;1;1;1;4;3;1;4;1.333
4;9;Alanyaspor;3;1;1;1;3;3;0;4;1.333
4;10;Gaziantep;3;1;1;1;3;3;0;4;1.333
4;11;Corum;3;1;1;1;7;8;-1;4;1.333
4;12;Erzurumspor;3;1;1;1;2;4;-2;4;1.333
4;13;Fenerbahce;3;1;0;2;4;4;0;3;1.0
4;14;Kasimpasa;3;0;3;0;4;4;0;3;1.0
4;15;Eyupspor;4;1;0;3;2;6;-4;3;0.75
4;16;Goztepe;3;0;1;2;5;7;-2;1;0.333
4;17;Samsunspor;3;0;1;2;3;6;-3;1;0.333
4;18;Konyaspor;3;0;0;3;1;4;-3;0;0.0
