Round;Position;Team;Played;Wins;Draws;Losses;GF;GA;GD;Points;PPG
1;1;Atletico Union;1;1;0;0;4;0;4;3;3.0
1;2;CISA;1;0;0;1;0;4;-4;0;0.0
2;1;Atletico Union;1;1;0;0;4;0;4;3;3.0
2;2;Colorado Storm;1;1;0;0;3;0;3;3;3.0
2;3;Utah United;1;0;0;1;0;3;-3;0;0.0
2;4;CISA;1;0;0;1;0;4;-4;0;0.0
3;1;Atletico Union;2;1;0;1;6;3;3;3;1.5
3;2;Colorado Storm;1;1;0;0;3;0;3;3;3.0
3;3;Albion Colorado;1;1;0;0;3;2;1;3;3.0
3;4;Utah United;1;0;0;1;0;3;-3;0;0.0
3;5;CISA;1;0;0;1;0;4;-4;0;0.0
4;1;Utah United;2;1;0;1;7;4;3;3;1.5
4;2;Atletico Union;2;1;0;1;6;3;3;3;1.5
4;3;Colorado Storm;1;1;0;0;3;0;3;3;3.0
4;4;Albion Colorado;1;1;0;0;3;2;1;3;3.0
4;5;CISA;2;0;0;2;1;11;-10;0;0.0
5;1;Utah United;2;1;0;1;7;4;3;3;1.5
5;2;Atletico Union;2;1;0;1;6;3;3;3;1.5
5;3;Colorado Storm;1;1;0;0;3;0;3;3;3.0
5;4;Real Colorado;1;1;0;0;3;0;3;3;3.0
5;5;Albion Colorado;1;1;0;0;3;2;1;3;3.0
5;6;CISA;3;0;0;3;1;14;-13;0;0.0
6;1;Utah United;3;2;0;1;11;5;6;6;2.0
6;2;Atletico Union;2;1;0;1;6;3;3;3;1.5
6;3;Colorado Storm;1;1;0;0;3;0;3;3;3.0
6;4;Albion Colorado;1;1;0;0;3;2;1;3;3.0
6;5;Real Colorado;2;1;0;1;4;4;0;3;1.5
6;6;CISA;3;0;0;3;1;14;-13;0;0.0
7;1;Utah United;4;3;0;1;17;5;12;9;2.25
7;2;Colorado Storm;2;2;0;0;5;1;4;6;3.0
7;3;Atletico Union;3;1;0;2;7;5;2;3;1.0
7;4;Albion Colorado;1;1;0;0;3;2;1;3;3.0
7;5;Real Colorado;2;1;0;1;4;4;0;3;1.5
7;6;CISA;4;0;0;4;1;20;-19;0;0.0
8;1;Utah United;4;3;0;1;17;5;12;9;2.25
8;2;Colorado Storm;2;2;0;0;5;1;4;6;3.0
8;3;Albion Colorado;2;2;0;0;6;4;2;6;3.0
8;4;Atletico Union;3;1;0;2;7;5;2;3;1.0
8;5;Real Colorado;2;1;0;1;4;4;0;3;1.5
8;6;Flatirons;1;0;0;1;2;3;-1;0;0.0
8;7;CISA;4;0;0;4;1;20;-19;0;0.0
9;1;Utah United;4;3;0;1;17;5;12;9;2.25
9;2;Colorado Storm;3;3;0;0;9;2;7;9;3.0
9;3;Albion Colorado;2;2;0;0;6;4;2;6;3.0
9;4;Atletico Union;4;1;1;2;11;9;2;4;1.0
9;5;Real Colorado;3;1;0;2;5;8;-3;3;1.0
9;6;CISA;5;0;1;4;5;24;-19;1;0.2
9;7;Flatirons;1;0;0;1;2;3;-1;0;0.0
10;1;Utah United;5;4;0;1;20;6;14;12;2.4
10;2;Colorado Storm;3;3;0;0;9;2;7;9;3.0
10;3;Albion Colorado;3;2;0;1;7;7;0;6;2.0
10;4;Atletico Union;4;1;1;2;11;9;2;4;1.0
10;5;Real Colorado;3;1;0;2;5;8;-3;3;1.0
10;6;CISA;5;0;1;4;5;24;-19;1;0.2
10;7;Flatirons;1;0;0;1;2;3;-1;0;0.0
