Round;Position;Team;Played;Wins;Draws;Losses;GF;GA;GD;Points;PPG
28;1;Lionsbridge;14;11;1;2;47;14;33;34;2.429
28;2;Virginia Beach;14;8;3;3;32;17;15;27;1.929
28;3;Charlottesville Blues;14;8;2;4;25;14;11;26;1.857
28;4;Loudoun 2;14;8;1;5;36;31;5;25;1.786
28;5;Annapolis Blues;14;7;2;5;36;20;16;23;1.643
28;6;Bethesda SC;14;7;2;5;31;31;0;23;1.643
28;7;Hill City;14;7;0;7;33;27;6;21;1.5
28;8;Christos;14;6;3;5;26;35;-9;21;1.5
28;9;Northern Virginia;14;5;3;6;40;27;13;18;1.286
28;10;Virginia Marauders;14;1;0;13;7;45;-38;3;0.214
28;11;Patuxent;14;0;1;13;3;55;-52;1;0.071
