Round;Position;Team;Played;Wins;Draws;Losses;GF;GA;GD;Points;PPG
1;1;Sandefjord 2;1;1;0;0;5;2;3;3;3.0
1;2;Elverum;1;1;0;0;3;1;2;3;3.0
1;3;Lillehammer;1;1;0;0;2;0;2;3;3.0
1;4;SK Gjovik-Lyn;1;1;0;0;2;0;2;3;3.0
1;5;Brumunddal;1;1;0;0;2;1;1;3;3.0
1;6;Lyn 2;1;1;0;0;2;1;1;3;3.0
1;7;Drobak-Frogn;1;0;1;0;1;1;0;1;1.0
1;8;Orn;1;0;1;0;1;1;0;1;1.0
1;9;Bjorkelangen;1;0;0;1;1;2;-1;0;0.0
1;10;Rade;1;0;0;1;1;2;-1;0;0.0
1;11;Sarpsborg 08 2;1;0;0;1;1;3;-2;0;0.0
1;12;Fram;1;0;0;1;0;2;-2;0;0.0
1;13;Oppsal;1;0;0;1;0;2;-2;0;0.0
1;14;Raelingen;1;0;0;1;2;5;-3;0;0.0
2;1;SK Gjovik-Lyn;2;2;0;0;5;0;5;6;3.0
2;2;Sandefjord 2;2;2;0;0;8;4;4;6;3.0
2;3;Lillehammer;2;2;0;0;5;2;3;6;3.0
2;4;Lyn 2;2;2;0;0;5;2;3;6;3.0
2;5;Drobak-Frogn;2;1;1;0;2;1;1;4;2.0
2;6;Rade;2;1;0;1;7;2;5;3;1.5
2;7;Elverum;2;1;0;1;5;4;1;3;1.5
2;8;Brumunddal;2;1;0;1;3;4;-1;3;1.5
2;9;Raelingen;2;1;0;1;5;7;-2;3;1.5
2;10;Orn;2;0;1;1;3;4;-1;1;0.5
2;11;Sarpsborg 08 2;2;0;0;2;3;6;-3;0;0.0
2;12;Oppsal;2;0;0;2;0;3;-3;0;0.0
2;13;Bjorkelangen;2;0;0;2;1;5;-4;0;0.0
2;14;Fram;2;0;0;2;0;8;-8;0;0.0
3;1;SK Gjovik-Lyn;3;3;0;0;6;0;6;9;3.0
3;2;Sandefjord 2;3;3;0;0;12;7;5;9;3.0
3;3;Rade;3;2;0;1;16;2;14;6;2.0
3;4;Lillehammer;3;2;0;1;8;6;2;6;2.0
3;5;Elverum;3;2;0;1;6;4;2;6;2.0
3;6;Lyn 2;3;2;0;1;6;4;2;6;2.0
3;7;Orn;3;1;1;1;5;5;0;4;1.333
3;8;Drobak-Frogn;3;1;1;1;2;2;0;4;1.333
3;9;Raelingen;3;1;1;1;7;9;-2;4;1.333
3;10;Brumunddal;3;1;0;2;3;7;-4;3;1.0
3;11;Fram;3;1;0;2;3;8;-5;3;1.0
3;12;Sarpsborg 08 2;3;0;1;2;5;8;-3;1;0.333
3;13;Oppsal;3;0;0;3;0;4;-4;0;0.0
3;14;Bjorkelangen;3;0;0;3;1;14;-13;0;0.0
