Round;Position;Team;Played;Wins;Draws;Losses;GF;GA;GD;Points;PPG
23;1;EuPa;20;14;4;2;43;13;30;46;2.3
23;2;IFK 2;20;13;3;4;48;22;26;42;2.1
23;3;PIF;19;10;5;4;38;23;15;35;1.842
23;4;Peimari United;20;8;9;3;34;22;12;33;1.65
23;5;LTU U20;20;9;4;7;28;24;4;31;1.55
23;6;MaPS;20;9;2;9;35;33;2;29;1.45
23;7;SalPa 2;21;8;4;9;31;37;-6;28;1.333
23;8;PiPS;21;7;2;12;24;40;-16;23;1.095
23;9;KaaPo;20;7;1;12;31;42;-11;22;1.1
23;10;VG-62;19;7;0;12;26;32;-6;21;1.105
23;11;JyTy;21;5;4;12;23;47;-24;19;0.905
23;12;ÅCF;21;2;6;13;18;44;-26;12;0.571
