Round;Position;Team;Played;Wins;Draws;Losses;GF;GA;GD;Points;PPG
1;1;Sydney Utd;1;1;0;0;5;2;3;3;3.0
1;2;St George Saints;1;1;0;0;3;0;3;3;3.0
1;3;Blacktown City;1;1;0;0;3;1;2;3;3.0
1;4;Rockdale Ilinden;1;1;0;0;2;0;2;3;3.0
1;5;Sydney FC U23;1;1;0;0;3;2;1;3;3.0
1;6;Marconi;1;1;0;0;2;1;1;3;3.0
1;7;Manly Utd;1;1;0;0;1;0;1;3;3.0
1;8;NWS Spirit;1;1;0;0;1;0;1;3;3.0
1;9;SD Raiders;1;0;0;1;2;3;-1;0;0.0
1;10;APIA Leichhardt;1;0;0;1;1;2;-1;0;0.0
1;11;St. George City;1;0;0;1;0;1;-1;0;0.0
1;12;Sutherland;1;0;0;1;0;1;-1;0;0.0
1;13;Sydney Olympic;1;0;0;1;1;3;-2;0;0.0
1;14;WS Wanderers U21;1;0;0;1;0;2;-2;0;0.0
1;15;UNSW;1;0;0;1;2;5;-3;0;0.0
1;16;Wollongong Wolves;1;0;0;1;0;3;-3;0;0.0
2;1;Sydney Utd;2;2;0;0;7;3;4;6;3.0
2;2;Marconi;2;2;0;0;6;2;4;6;3.0
2;3;St George Saints;2;1;1;0;3;0;3;4;2.0
2;4;Blacktown City;2;1;1;0;3;1;2;4;2.0
2;5;Manly Utd;2;1;1;0;1;0;1;4;2.0
2;6;Sydney Olympic;2;1;0;1;6;4;2;3;1.5
2;7;WS Wanderers U21;2;1;0;1;4;2;2;3;1.5
2;8;APIA Leichhardt;2;1;0;1;4;4;0;3;1.5
2;9;NWS Spirit;2;1;0;1;3;3;0;3;1.5
2;10;Rockdale Ilinden;2;1;0;1;3;4;-1;3;1.5
2;11;Wollongong Wolves;2;1;0;1;2;4;-2;3;1.5
2;12;Sydney FC U23;2;1;0;1;3;6;-3;3;1.5
2;13;St. George City;2;0;1;1;0;1;-1;1;0.5
2;14;Sutherland;2;0;0;2;1;3;-2;0;0.0
2;15;UNSW;2;0;0;2;3;7;-4;0;0.0
2;16;SD Raiders;2;0;0;2;3;8;-5;0;0.0
3;1;Sydney Utd;3;3;0;0;10;5;5;9;3.0
3;2;Marconi;3;3;0;0;7;2;5;9;3.0
3;3;St George Saints;3;2;1;0;4;0;4;7;2.333
3;4;Sydney FC U23;3;2;0;1;7;6;1;6;2.0
