Round;Position;Team;Played;Wins;Draws;Losses;GF;GA;GD;Points;PPG
21;1;Lillehammer;21;15;2;4;74;32;42;47;2.238
21;2;Elverum;21;14;2;5;56;32;24;44;2.095
21;3;Rade;20;12;3;5;69;35;34;39;1.95
21;4;SK Gjovik-Lyn;20;11;2;7;29;17;12;35;1.75
21;5;Oppsal;21;9;4;8;37;32;5;31;1.476
21;6;Lyn 2;20;9;3;8;47;46;1;30;1.5
21;7;Drobak-Frogn;20;8;5;7;40;30;10;29;1.45
21;8;Sandefjord 2;20;9;2;9;49;42;7;29;1.45
21;9;Orn;20;8;5;7;36;33;3;29;1.45
21;10;Raelingen;20;8;4;8;38;49;-11;28;1.4
21;11;Sarpsborg 08 2;20;7;4;9;46;47;-1;25;1.25
21;12;Fram;20;6;4;10;36;44;-8;22;1.1
21;13;Brumunddal;20;3;3;14;24;82;-58;12;0.6
21;14;Bjorkelangen;20;1;0;19;16;76;-60;3;0.15
21;15;Rælingen;1;0;1;0;2;2;0;1;1.0
