Round;Position;Team;Played;Wins;Draws;Losses;GF;GA;GD;Points;PPG
1;1;Sydney Utd U20;1;1;0;0;5;0;5;3;3.0
1;2;Blacktown City U20;1;1;0;0;3;0;3;3;3.0
1;3;Wollongong Wolves U20;1;1;0;0;4;2;2;3;3.0
1;4;Sydney FC U20;1;1;0;0;3;1;2;3;3.0
1;5;Manly Utd U20;1;1;0;0;2;1;1;3;3.0
1;6;APIA Leichhardt U20;1;1;0;0;1;0;1;3;3.0
1;7;NWS Spirit U20;1;1;0;0;1;0;1;3;3.0
1;8;WS Wanderers U20;1;1;0;0;1;0;1;3;3.0
1;9;St. George City U20;1;0;0;1;1;2;-1;0;0.0
1;10;Marconi S. U20;1;0;0;1;0;1;-1;0;0.0
1;11;Rockdale Ilinden U20;1;0;0;1;0;1;-1;0;0.0
1;12;Sutherland U20;1;0;0;1;0;1;-1;0;0.0
1;13;St George Saints U20;1;0;0;1;2;4;-2;0;0.0
1;14;SD Raiders U20;1;0;0;1;1;3;-2;0;0.0
1;15;Sydney Olympic U20;1;0;0;1;0;3;-3;0;0.0
1;16;UNSW U20;1;0;0;1;0;5;-5;0;0.0
2;1;Sydney Utd U20;2;2;0;0;8;2;6;6;3.0
2;2;APIA Leichhardt U20;2;2;0;0;4;0;4;6;3.0
2;3;Manly Utd U20;2;2;0;0;5;3;2;6;3.0
2;4;Sydney FC U20;2;1;1;0;5;3;2;4;2.0
2;5;WS Wanderers U20;2;1;1;0;3;2;1;4;2.0
2;6;Blacktown City U20;2;1;0;1;5;3;2;3;1.5
2;7;SD Raiders U20;2;1;0;1;5;5;0;3;1.5
2;8;Wollongong Wolves U20;2;1;0;1;5;5;0;3;1.5
2;9;St. George City U20;2;1;0;1;3;3;0;3;1.5
2;10;NWS Spirit U20;2;1;0;1;1;3;-2;3;1.5
2;11;UNSW U20;2;1;0;1;3;6;-3;3;1.5
2;12;Marconi S. U20;2;0;1;1;1;2;-1;1;0.5
2;13;Rockdale Ilinden U20;2;0;1;1;1;2;-1;1;0.5
2;14;Sutherland U20;2;0;0;2;2;4;-2;0;0.0
2;15;St George Saints U20;2;0;0;2;3;6;-3;0;0.0
2;16;Sydney Olympic U20;2;0;0;2;2;7;-5;0;0.0
3;1;APIA Leichhardt U20;3;3;0;0;6;1;5;9;3.0
3;2;Sydney FC U20;3;2;1;0;7;4;3;7;2.333
3;3;WS Wanderers U20;3;2;1;0;5;3;2;7;2.333
3;4;Sydney Utd U20;3;2;0;1;9;4;5;6;2.0
3;5;St. George City U20;3;2;0;1;7;3;4;6;2.0
3;6;Manly Utd U20;3;2;0;1;6;5;1;6;2.0
3;7;UNSW U20;3;2;0;1;6;6;0;6;2.0
3;8;Rockdale Ilinden U20;3;1;1;1;3;2;1;4;1.333
3;9;Wollongong Wolves U20;3;1;1;1;6;6;0;4;1.333
3;10;Blacktown City U20;3;1;0;2;5;5;0;3;1.0
