Round;Position;Team;Played;Wins;Draws;Losses;GF;GA;GD;Points;PPG
22;1;SAPA;20;13;6;1;64;16;48;45;2.25
22;2;FC Metso;18;10;3;5;51;38;13;33;1.833
22;3;KeuPa;17;8;6;3;39;36;3;30;1.765
22;4;Blackbird;18;7;5;6;44;40;4;26;1.444
22;5;JJK/2;14;6;1;7;31;39;-8;19;1.357
22;6;Savon Pallo;15;4;2;9;31;38;-7;14;0.933
22;7;Komeetat;15;3;3;9;19;29;-10;12;0.8
22;8;FC Vaajakoski/2;17;3;2;12;27;63;-36;11;0.647
22;9;FC Vaajakoski 2;1;0;1;0;2;2;0;1;1.0
22;10;JJK Jyvaskyla 2;2;0;1;1;2;6;-4;1;0.5
22;11;Jyväskylän Komeetat;1;0;0;1;3;6;-3;0;0.0
