Round;Position;Team;Played;Wins;Draws;Losses;GF;GA;GD;Points;PPG
21;1;Jerv;21;16;3;2;44;18;26;51;2.429
21;2;Bjarg;21;13;2;6;43;26;17;41;1.952
21;3;Mjoendalen;21;13;2;6;40;26;14;41;1.952
21;4;Brattvag;20;12;3;5;41;24;17;39;1.95
21;5;Notodden;20;10;5;5;30;16;14;35;1.75
21;6;Sotra;20;10;3;7;40;24;16;33;1.65
21;7;Halden;20;9;4;7;28;24;4;31;1.55
21;8;Traeff;20;8;6;6;36;36;0;30;1.5
21;9;Arendal;20;7;5;8;28;34;-6;26;1.3
21;10;Pors;21;6;5;10;22;28;-6;23;1.095
21;11;Sandviken;20;5;4;11;29;43;-14;19;0.95
21;12;Lysekloster;20;3;5;12;21;42;-21;14;0.7
21;13;Vidar;20;2;4;14;18;53;-35;10;0.5
21;14;Eik-Tonsberg;20;2;1;17;21;47;-26;7;0.35
