Round;Position;Team;Played;Wins;Draws;Losses;GF;GA;GD;Points;PPG
12;1;Schoningen;11;7;3;1;19;15;4;24;2.182
12;2;Phonix Lubeck;10;7;2;1;28;6;22;23;2.3
12;3;SC Weiche-08;10;7;1;2;30;12;18;22;2.2
12;4;Drochtersen/Assel;11;7;1;3;33;16;17;22;2.0
12;5;VfB Oldenburg;10;7;1;2;31;14;17;22;2.2
12;6;Hannover 2;10;5;3;2;21;14;7;18;1.8
12;7;Emden;10;4;3;3;29;30;-1;15;1.5
12;8;Delmenhorst;10;3;3;4;14;20;-6;12;1.2
12;9;Brema 2;10;3;2;5;16;18;-2;11;1.1
12;10;VfB Lubeck;11;2;5;4;14;21;-7;11;1.0
12;11;St. Pauli 2;10;3;1;6;20;19;1;10;1.0
12;12;Jeddeloh;10;3;1;6;16;21;-5;10;1.0
12;13;Amburgo 2;10;3;1;6;15;22;-7;10;1.0
12;14;Norderstedt;10;2;4;4;19;27;-8;10;1.0
12;15;Hannoverscher SC;10;2;4;4;14;24;-10;10;1.0
12;16;Eimsbutteler;10;3;1;6;19;32;-13;10;1.0
12;17;Bremer;10;2;2;6;9;18;-9;8;0.8
12;18;Todesfelde;11;2;2;7;19;37;-18;8;0.727
