Round;Position;Team;Played;Wins;Draws;Losses;GF;GA;GD;Points;PPG
21;1;Madla IL;18;11;5;2;46;24;22;38;2.111
21;2;Vindbjart;18;11;2;5;46;20;26;35;1.944
21;3;Varhaug;18;9;5;4;35;23;12;32;1.778
21;4;Flekkeroy;18;10;2;6;39;30;9;32;1.778
21;5;Mandalskameratene;18;9;4;5;42;32;10;31;1.722
21;6;Viking 2;18;8;4;6;44;26;18;28;1.556
21;7;Brodd;18;8;2;8;36;35;1;26;1.444
21;8;Stabaek 2;18;7;2;9;38;44;-6;23;1.278
21;9;Haugesund 2;18;6;3;9;36;51;-15;21;1.167
21;10;Odd 2;18;5;4;9;33;43;-10;19;1.056
21;11;Vag;18;6;1;11;24;34;-10;19;1.056
21;12;Staal Jorpeland;18;5;4;9;34;45;-11;19;1.056
21;13;Hinna;18;5;4;9;33;51;-18;19;1.056
21;14;Akra;18;4;2;12;24;52;-28;14;0.778
21;15;Flekkeroey;1;1;0;0;3;1;2;3;3.0
21;16;Aakra;1;0;0;1;1;3;-2;0;0.0
