Round;Position;Team;Played;Wins;Draws;Losses;GF;GA;GD;Points;PPG
1;1;Auda;1;1;0;0;2;1;1;3;3.0
1;2;FK Liepaja;1;1;0;0;2;1;1;3;3.0
1;3;Riga FC;1;0;0;1;1;2;-1;0;0.0
1;4;Super Nova;1;0;0;1;1;2;-1;0;0.0
2;1;Riga FC;2;1;0;1;5;4;1;3;1.5
2;2;Auda;1;1;0;0;2;1;1;3;3.0
2;3;FK Liepaja;1;1;0;0;2;1;1;3;3.0
2;4;Super Nova;1;0;0;1;1;2;-1;0;0.0
2;5;BFC Daugavpils;1;0;0;1;2;4;-2;0;0.0
3;1;Riga FC;3;2;0;1;7;5;2;6;2.0
3;2;FK Liepaja;2;2;0;0;3;1;2;6;3.0
3;3;RFS;1;1;0;0;4;1;3;3;3.0
3;4;Grobina;1;1;0;0;1;0;1;3;3.0
3;5;Auda;2;1;0;1;3;3;0;3;1.5
3;6;Super Nova;2;1;0;1;3;3;0;3;1.5
3;7;Tukums 2000;1;0;0;1;1;2;-1;0;0.0
3;8;Jelgava;1;0;0;1;0;1;-1;0;0.0
3;9;Ogre United;1;0;0;1;0;1;-1;0;0.0
3;10;BFC Daugavpils;2;0;0;2;3;8;-5;0;0.0
4;1;Riga FC;4;3;0;1;15;5;10;9;2.25
4;2;Super Nova;3;2;0;1;5;4;1;6;2.0
4;3;Auda;3;2;0;1;4;3;1;6;2.0
4;4;FK Liepaja;3;2;0;1;3;3;0;6;2.0
4;5;Grobina;2;1;1;0;2;1;1;4;2.0
4;6;RFS;2;1;0;1;4;2;2;3;1.5
4;7;BFC Daugavpils;3;1;0;2;5;8;-3;3;1.0
4;8;Tukums 2000;2;0;1;1;2;3;-1;1;0.5
4;9;Ogre United;2;0;0;2;1;3;-2;0;0.0
4;10;Jelgava;2;0;0;2;0;9;-9;0;0.0
5;1;Riga FC;5;3;1;1;18;8;10;10;2.0
5;2;Auda;4;3;0;1;6;4;2;9;2.25
5;3;RFS;3;2;0;1;5;2;3;6;2.0
5;4;Super Nova;3;2;0;1;5;4;1;6;2.0
5;5;FK Liepaja;4;2;0;2;4;5;-1;6;1.5
5;6;Grobina;2;1;1;0;2;1;1;4;2.0
5;7;BFC Daugavpils;3;1;0;2;5;8;-3;3;1.0
5;8;Tukums 2000;3;0;2;1;5;6;-1;2;0.667
5;9;Ogre United;2;0;0;2;1;3;-2;0;0.0
5;10;Jelgava;3;0;0;3;0;10;-10;0;0.0
6;1;Riga FC;6;4;1;1;22;9;13;13;2.167
6;2;RFS;4;3;0;1;7;3;4;9;2.25
6;3;Auda;5;3;0;2;8;7;1;9;1.8
6;4;FK Liepaja;5;2;1;2;5;6;-1;7;1.4
6;5;BFC Daugavpils;4;2;0;2;8;10;-2;6;1.5
6;6;Super Nova;4;2;0;2;6;8;-2;6;1.5
6;7;Grobina;2;1;1;0;2;1;1;4;2.0
6;8;Tukums 2000;4;0;2;2;6;8;-2;2;0.5
6;9;Jelgava;4;0;1;3;1;11;-10;1;0.25
6;10;Ogre United;2;0;0;2;1;3;-2;0;0.0
7;1;Riga FC;7;5;1;1;25;9;16;16;2.286
7;2;RFS;5;4;0;1;9;3;6;12;2.4
7;3;Auda;6;3;1;2;9;8;1;10;1.667
7;4;BFC Daugavpils;5;3;0;2;9;10;-1;9;1.8
7;5;FK Liepaja;6;2;2;2;7;8;-1;8;1.333
7;6;Super Nova;5;2;0;3;6;10;-4;6;1.2
7;7;Grobina;3;1;1;1;2;4;-2;4;1.333
7;8;Tukums 2000;5;0;3;2;8;10;-2;3;0.6
7;9;Ogre United;3;0;1;2;2;4;-2;1;0.333
7;10;Jelgava;5;0;1;4;1;12;-11;1;0.2
8;1;Riga FC;8;6;1;1;29;9;20;19;2.375
8;2;Auda;7;4;1;2;12;10;2;13;1.857
8;3;RFS;5;4;0;1;9;3;6;12;2.4
8;4;FK Liepaja;7;3;2;2;9;9;0;11;1.571
8;5;BFC Daugavpils;5;3;0;2;9;10;-1;9;1.8
8;6;Super Nova;6;2;0;4;7;12;-5;6;1.0
8;7;Grobina;3;1;1;1;2;4;-2;4;1.333
8;8;Tukums 2000;5;0;3;2;8;10;-2;3;0.6
8;9;Ogre United;4;0;1;3;2;8;-6;1;0.25
8;10;Jelgava;6;0;1;5;3;15;-12;1;0.167
9;1;Riga FC;9;6;2;1;32;12;20;20;2.222
9;2;Auda;8;5;1;2;14;11;3;16;2.0
9;3;RFS;6;4;1;1;12;6;6;13;2.167
9;4;FK Liepaja;8;3;3;2;10;10;0;12;1.5
9;5;BFC Daugavpils;5;3;0;2;9;10;-1;9;1.8
9;6;Super Nova;6;2;0;4;7;12;-5;6;1.0
9;7;Grobina;4;1;2;1;3;5;-2;5;1.25
9;8;Jelgava;7;1;1;5;4;15;-11;4;0.571
9;9;Tukums 2000;6;0;3;3;9;12;-3;3;0.5
9;10;Ogre United;5;0;1;4;2;9;-7;1;0.2
10;1;Riga FC;9;6;2;1;32;12;20;20;2.222
10;2;RFS;7;5;1;1;16;9;7;16;2.286
10;3;Auda;8;5;1;2;14;11;3;16;2.0
10;4;FK Liepaja;8;3;3;2;10;10;0;12;1.5
10;5;BFC Daugavpils;6;3;1;2;10;11;-1;10;1.667
10;6;Tukums 2000;7;1;3;3;14;12;2;6;0.857
10;7;Grobina;5;1;3;1;4;6;-2;6;1.2
10;8;Super Nova;6;2;0;4;7;12;-5;6;1.0
10;9;Jelgava;8;1;1;6;4;20;-16;4;0.5
10;10;Ogre United;6;0;1;5;5;13;-8;1;0.167
11;1;Riga FC;9;6;2;1;32;12;20;20;2.222
