Round;Position;Team;Played;Wins;Draws;Losses;GF;GA;GD;Points;PPG
4;1;Bayern;4;3;1;0;14;2;12;10;2.5
4;2;Friburgo;3;3;0;0;10;1;9;9;3.0
4;3;Dortmund;3;3;0;0;8;2;6;9;3.0
4;4;Augusta;3;2;1;0;9;3;6;7;2.333
4;5;RB Lipsia;3;2;0;1;9;3;6;6;2.0
4;6;Elversberg;3;2;0;1;8;7;1;6;2.0
4;7;Leverkusen;3;1;1;1;8;5;3;4;1.333
4;8;Magonza;3;1;1;1;6;3;3;4;1.333
4;9;Francoforte;3;1;1;1;7;8;-1;4;1.333
4;10;Brema;3;1;1;1;5;6;-1;4;1.333
4;11;Schalke;3;1;1;1;3;4;-1;4;1.333
4;12;Colonia;3;1;1;1;5;7;-2;4;1.333
4;13;Hoffenheim;3;1;0;2;6;7;-1;3;1.0
4;14;Stoccarda;3;1;0;2;6;8;-2;3;1.0
4;15;Paderborn;3;0;1;2;0;4;-4;1;0.333
4;16;Union Berlino;4;0;1;3;4;17;-13;1;0.25
4;17;Monchengladbach;3;0;0;3;3;12;-9;0;0.0
4;18;Amburgo;3;0;0;3;0;12;-12;0;0.0
