Round;Position;Team;Played;Wins;Draws;Losses;GF;GA;GD;Points;PPG
10;1;Weszlo;9;8;1;0;22;6;16;25;2.778
10;2;Mazovia Minsk Mazowiecki;9;6;2;1;26;15;11;20;2.222
10;3;Plock 2;10;5;3;2;22;17;5;18;1.8
10;4;Swit;10;5;2;3;16;10;6;17;1.7
10;5;Suwalki;9;4;4;1;16;10;6;16;1.778
10;6;Pelikan;9;5;1;3;13;11;2;16;1.778
10;7;Zabki;10;5;1;4;19;18;1;16;1.6
10;8;Jagiellonia 2;10;4;3;3;22;20;2;15;1.5
10;9;Warta Sieradz;9;4;2;3;17;15;2;14;1.556
10;10;Widzew Lodz 2;9;4;1;4;20;17;3;13;1.444
10;11;Zambrow;9;3;2;4;19;23;-4;11;1.222
10;12;T. Mazowiecki;9;3;1;5;18;20;-2;10;1.111
10;13;LKS Lodz 2;9;3;1;5;15;18;-3;10;1.111
10;14;Elblag;9;3;1;5;13;18;-5;10;1.111
10;15;Mlawa;10;3;1;6;20;28;-8;10;1.0
10;16;Troszyn;9;1;3;5;11;23;-12;6;0.667
10;17;Lidzbark Warminski;9;1;2;6;13;20;-7;5;0.556
10;18;LKS Lomza;10;0;3;7;10;23;-13;3;0.3
