Round;Position;Team;Played;Wins;Draws;Losses;GF;GA;GD;Points;PPG
18;1;Enfield Town;8;6;0;2;23;11;12;18;2.25
18;2;Welling;8;6;0;2;18;9;9;18;2.25
18;3;Dartford;8;6;0;2;13;8;5;18;2.25
18;4;Carshalton;9;6;0;3;15;13;2;18;2.0
18;5;Lewes;9;5;1;3;14;11;3;16;1.778
18;6;St. Albans;8;4;2;2;17;13;4;14;1.75
18;7;Leatherhead;8;4;2;2;14;12;2;14;1.75
18;8;Ramsgate;8;4;1;3;19;10;9;13;1.625
18;9;Dulwich Hamlet;7;4;1;2;16;9;7;13;1.857
18;10;Eastbourne Boro;8;4;1;3;14;11;3;13;1.625
18;11;Chatham;8;4;0;4;16;13;3;12;1.5
18;12;Wingate & Finchley;8;3;2;3;13;18;-5;11;1.375
18;13;Aveley;8;3;1;4;16;14;2;10;1.25
18;14;Burgess Hill;7;2;4;1;11;9;2;10;1.429
18;15;Cray Wanderers;7;2;3;2;13;11;2;9;1.286
18;16;Maldon & Tiptree;7;3;0;4;11;16;-5;9;1.286
18;17;Cheshunt;9;1;5;3;7;12;-5;8;0.889
18;18;Whyteleafe;8;1;3;4;10;17;-7;6;0.75
18;19;Whitehawk;8;1;2;5;9;19;-10;5;0.625
18;20;Three Bridges;8;1;1;6;13;25;-12;4;0.5
18;21;Stanway;8;1;1;6;6;21;-15;4;0.5
18;22;Brentwood;7;1;0;6;8;14;-6;3;0.429
