Round;Position;Team;Played;Wins;Draws;Losses;GF;GA;GD;Points;PPG
9;11;Skjetten;9;2;1;6;15;21;-6;7;0.778
9;12;Tromsø 2;9;1;3;5;12;17;-5;6;0.667
9;13;Ulfstind;9;1;1;7;17;28;-11;4;0.444
9;14;Bossekop;9;1;1;7;10;31;-21;4;0.444
10;1;Skedsmo;10;8;0;2;24;14;10;24;2.4
10;2;Floya;10;6;2;2;24;16;8;20;2.0
10;3;Finnsnes;10;6;2;2;21;14;7;20;2.0
10;4;Fauske Sprint;10;5;4;1;29;25;4;19;1.9
10;5;Alta;10;4;4;2;22;17;5;16;1.6
10;6;Lillestrom 2;10;5;0;5;25;21;4;15;1.5
10;7;Kongsvinger 2;10;4;2;4;21;20;1;14;1.4
10;8;Strømsgodset 2;10;4;2;4;21;22;-1;14;1.4
10;9;Skjervoy;10;4;2;4;15;18;-3;14;1.4
10;10;Harstad;10;3;2;5;22;19;3;11;1.1
10;11;Skjetten;10;3;1;6;20;24;-4;10;1.0
10;12;Tromsø 2;10;1;4;5;15;20;-5;7;0.7
10;13;Ulfstind;10;2;1;7;20;28;-8;7;0.7
10;14;Bossekop;10;1;2;7;11;32;-21;5;0.5
11;1;Skedsmo;11;9;0;2;27;16;11;27;2.455
11;2;Floya;11;7;2;2;28;16;12;23;2.091
11;3;Finnsnes;11;7;2;2;26;15;11;23;2.091
11;4;Fauske Sprint;11;5;4;2;30;30;0;19;1.727
11;5;Lillestrom 2;11;6;0;5;35;22;13;18;1.636
11;6;Alta;11;4;5;2;23;18;5;17;1.545
11;7;Harstad;11;4;2;5;28;20;8;14;1.273
11;8;Kongsvinger 2;11;4;2;5;22;26;-4;14;1.273
11;9;Strømsgodset 2;11;4;2;5;21;26;-5;14;1.273
11;10;Skjervoy;11;4;2;5;18;26;-8;14;1.273
11;11;Skjetten;11;3;2;6;21;25;-4;11;1.0
11;12;Bossekop;11;2;2;7;19;35;-16;8;0.727
11;13;Tromsø 2;11;1;4;6;17;23;-6;7;0.636
11;14;Ulfstind;11;2;1;8;21;38;-17;7;0.636
12;1;Skedsmo;11;9;0;2;27;16;11;27;2.455
12;2;Finnsnes;11;7;2;2;26;15;11;23;2.091
12;3;Floya;12;7;2;3;29;19;10;23;1.917
12;4;Fauske Sprint;12;6;4;2;33;31;2;22;1.833
12;5;Lillestrom 2;11;6;0;5;35;22;13;18;1.636
12;6;Alta;11;4;5;2;23;18;5;17;1.545
12;7;Kongsvinger 2;12;5;2;5;24;26;-2;17;1.417
12;8;Harstad;12;4;3;5;29;21;8;15;1.25
12;9;Strømsgodset 2;11;4;2;5;21;26;-5;14;1.273
12;10;Skjervoy;11;4;2;5;18;26;-8;14;1.273
12;11;Skjetten;11;3;2;6;21;25;-4;11;1.0
12;12;Ulfstind;12;2;2;8;22;39;-17;8;0.667
12;13;Bossekop;12;2;2;8;19;37;-18;8;0.667
12;14;Tromsø 2;11;1;4;6;17;23;-6;7;0.636
