Round;Position;Team;Played;Wins;Draws;Losses;GF;GA;GD;Points;PPG
8;1;Vejle;6;4;2;0;16;10;6;14;2.333
8;2;Hvidovre IF;6;4;2;0;10;5;5;14;2.333
8;3;Fredericia;7;3;3;1;10;4;6;12;1.714
8;4;Aarhus Fremad;7;3;3;1;9;6;3;12;1.714
8;5;Hobro;6;4;0;2;9;8;1;12;2.0
8;6;Aalborg;7;3;2;2;7;7;0;11;1.571
8;7;Vendsyssel;6;2;2;2;7;8;-1;8;1.333
8;8;AB Copenhagen;7;1;3;3;8;9;-1;6;0.857
8;9;Kolding;7;1;3;3;9;11;-2;6;0.857
8;10;Hillerod;6;1;1;4;10;12;-2;4;0.667
8;11;Esbjerg;7;1;1;5;8;14;-6;4;0.571
8;12;Koge;6;0;2;4;3;12;-9;2;0.333
