Round;Position;Team;Played;Wins;Draws;Losses;GF;GA;GD;Points;PPG
7;1;LASK;6;5;0;1;16;4;12;15;2.5
7;2;SK Rapid;6;5;0;1;18;7;11;15;2.5
7;3;Salzburg;6;4;2;0;15;4;11;14;2.333
7;4;Sturm Graz;6;3;2;1;8;6;2;11;1.833
7;5;Tirol;6;2;2;2;9;9;0;8;1.333
7;6;Hartberg;6;2;1;3;7;10;-3;7;1.167
7;7;Grazer;6;2;1;3;4;14;-10;7;1.167
7;8;Austria Vienna;6;2;0;4;5;11;-6;6;1.0
7;9;Wolfsberger;6;1;2;3;6;9;-3;5;0.833
7;10;Ried;6;1;2;3;7;11;-4;5;0.833
7;11;A. Lustenau;6;1;2;3;6;11;-5;5;0.833
7;12;Altach;6;1;0;5;5;10;-5;3;0.5
