Round;Position;Team;Played;Wins;Draws;Losses;GF;GA;GD;Points;PPG
12;1;Uxbridge;8;5;2;1;17;7;10;17;2.125
12;2;Plymouth Parkway;7;5;1;1;20;7;13;16;2.286
12;3;Chertsey;7;4;1;2;17;10;7;13;1.857
12;4;Hanworth;7;4;1;2;13;6;7;13;1.857
12;5;Frome;7;4;1;2;12;6;6;13;1.857
12;6;Berkhamsted;8;4;1;3;10;10;0;13;1.625
12;7;Taunton;7;4;0;3;20;17;3;12;1.714
12;8;Chichester;7;4;0;3;11;12;-1;12;1.714
12;9;Poole;7;4;0;3;8;9;-1;12;1.714
12;10;Gosport;8;3;2;3;11;9;2;11;1.375
12;11;Bath;7;3;2;2;8;6;2;11;1.571
12;12;Yate Town;7;3;2;2;10;11;-1;11;1.571
12;13;Evesham;7;3;1;3;11;14;-3;10;1.429
12;14;Bracknell;8;3;1;4;10;17;-7;10;1.25
12;15;Wimborne;7;2;3;2;6;4;2;9;1.286
12;16;Basingstoke;8;2;3;3;13;14;-1;9;1.125
12;17;Sholing;7;2;1;4;7;12;-5;7;1.0
12;18;Chippenham;7;2;1;4;7;14;-7;7;1.0
12;19;Gloucester;7;1;3;3;9;11;-2;6;0.857
12;20;Hanwell Town;7;1;3;3;6;9;-3;6;0.857
12;21;Havant & W;8;1;1;6;8;15;-7;4;0.5
12;22;Malvern Town;7;0;2;5;7;21;-14;2;0.286
