Round;Position;Team;Played;Wins;Draws;Losses;GF;GA;GD;Points;PPG
12;1;Kjelsås;12;9;1;2;27;17;10;28;2.333
12;2;Levanger;12;9;0;3;25;13;12;27;2.25
12;3;Eidsvold;12;8;2;2;27;11;16;26;2.167
12;4;Lørenskog;12;8;2;2;25;11;14;26;2.167
12;5;Honefoss;12;7;2;3;27;17;10;23;1.917
12;6;Grorud;12;6;2;4;18;13;5;20;1.667
12;7;Tromsdalen;12;5;1;6;20;26;-6;16;1.333
12;8;Rana FK;11;4;2;5;18;20;-2;14;1.273
12;9;Junkeren;12;4;2;6;16;21;-5;14;1.167
12;10;Skeid;12;4;1;7;20;19;1;13;1.083
12;11;Stjordals Blink;12;3;2;7;18;23;-5;11;0.917
12;12;Ull/Kisa;12;3;0;9;18;39;-21;9;0.75
12;13;Follo;11;2;2;7;13;23;-10;8;0.727
12;14;Trygg/Lade;12;1;1;10;15;34;-19;4;0.333
