Round;Position;Team;Played;Wins;Draws;Losses;GF;GA;GD;Points;PPG
5;1;Pipinsried;5;5;0;0;19;4;15;15;3.0
5;2;Pfaffenhofen;5;3;1;1;9;8;1;10;2.0
5;3;Landshut;5;3;1;1;6;5;1;10;2.0
5;4;Monaco 1860 2;5;2;2;1;14;7;7;8;1.6
5;5;FC Schwaig;5;2;2;1;10;6;4;8;1.6
5;6;Hankofen-Hailing;4;2;2;0;7;4;3;8;2.0
5;7;Gundelfingen;5;2;2;1;8;6;2;8;1.6
5;8;Heimstetten;5;2;1;2;8;7;1;7;1.4
5;9;Deisenhofen;5;2;1;2;6;9;-3;7;1.4
5;10;Rosenheim;5;1;3;1;11;7;4;6;1.2
5;11;Erlbach;4;1;2;1;4;4;0;5;1.25
5;12;Kirchanschoring;5;1;2;2;8;10;-2;5;1.0
5;13;Schalding;5;1;2;2;8;10;-2;5;1.0
5;14;Geretsried;5;1;2;2;4;12;-8;5;1.0
5;15;Ismaning;5;1;1;3;5;8;-3;4;0.8
5;16;TSV 1880 Wasserburg;5;1;1;3;9;15;-6;4;0.8
5;17;Kottern-St. Mang;5;1;0;4;5;11;-6;3;0.6
5;18;Schwabmunchen;5;0;1;4;3;11;-8;1;0.2
