Round;Position;Team;Played;Wins;Draws;Losses;GF;GA;GD;Points;PPG
17;1;Peninsula;16;12;2;2;40;19;21;38;2.375
17;2;Queensland Lions;15;11;2;2;45;18;27;35;2.333
17;3;Moreton City Excelsior;16;10;2;4;42;23;19;32;2.0
17;4;Eastern Suburbs;16;9;1;6;31;23;8;28;1.75
17;5;Gold Coast Knights;14;8;2;4;36;23;13;26;1.857
17;6;Brisbane City;16;7;4;5;37;38;-1;25;1.562
17;7;Wynnum Wolves;17;7;4;6;29;34;-5;25;1.471
17;8;Olympic FC;16;6;2;8;31;33;-2;20;1.25
17;9;Rochedale;17;4;3;10;26;41;-15;15;0.882
17;10;Brisbane Roar U23;16;4;0;12;22;40;-18;12;0.75
17;11;Magic United;16;3;1;12;18;49;-31;10;0.625
17;12;Gold Coast;15;2;1;12;17;33;-16;7;0.467
