Round;Position;Team;Played;Wins;Draws;Losses;GF;GA;GD;Points;PPG
1;1;Galtabacks BK;1;1;0;0;6;1;5;3;3.0
1;2;Boljan;1;1;0;0;2;0;2;3;3.0
1;3;Hestrafors;1;1;0;0;3;2;1;3;3.0
1;4;Astorps;1;1;0;0;2;1;1;3;3.0
1;5;Landvetter;1;1;0;0;2;1;1;3;3.0
1;6;Frölunda;1;0;1;0;2;2;0;1;1.0
1;7;Jonsereds;1;0;1;0;2;2;0;1;1.0
1;8;Dalstorps IF;1;0;1;0;0;0;0;1;1.0
1;9;Torslanda;1;0;1;0;0;0;0;1;1.0
1;10;Qviding;1;0;0;1;2;3;-1;0;0.0
1;11;Astrio;1;0;0;1;1;2;-1;0;0.0
1;12;Lindome;1;0;0;1;1;2;-1;0;0.0
1;13;Kongahalla;1;0;0;1;0;2;-2;0;0.0
1;14;Onsala;1;0;0;1;1;6;-5;0;0.0
2;1;Galtabacks BK;2;2;0;0;8;2;6;6;3.0
2;2;Landvetter;2;2;0;0;6;2;4;6;3.0
2;3;Boljan;2;2;0;0;4;1;3;6;3.0
2;4;Jonsereds;2;1;1;0;6;4;2;4;2.0
2;5;Qviding;2;1;0;1;7;3;4;3;1.5
2;6;Hestrafors;2;1;0;1;4;4;0;3;1.5
2;7;Astorps;2;1;0;1;4;5;-1;3;1.5
2;8;Frölunda;2;0;2;0;2;2;0;2;1.0
2;9;Astrio;2;0;1;1;2;3;-1;1;0.5
2;10;Dalstorps IF;2;0;1;1;1;2;-1;1;0.5
2;11;Kongahalla;2;0;1;1;1;3;-2;1;0.5
2;12;Torslanda;2;0;1;1;1;4;-3;1;0.5
2;13;Onsala;2;0;1;1;1;6;-5;1;0.5
2;14;Lindome;2;0;0;2;1;7;-6;0;0.0
3;1;Landvetter;3;3;0;0;7;2;5;9;3.0
3;2;Jonsereds;3;2;1;0;7;4;3;7;2.333
3;3;Galtabacks BK;3;2;0;1;10;5;5;6;2.0
3;4;Boljan;3;2;0;1;6;4;2;6;2.0
3;5;Hestrafors;3;2;0;1;6;4;2;6;2.0
