Round;Position;Team;Played;Wins;Draws;Losses;GF;GA;GD;Points;PPG
1;1;Vulturii Cutezatori;2;2;0;0;6;2;4;6;3.0
1;2;Zimbru 2;2;1;0;1;6;4;2;3;1.5
1;3;Univer Comrat;2;1;0;1;4;4;0;3;1.5
1;4;Iskra Ribnita;2;1;0;1;3;3;0;3;1.5
1;5;FCM Ungheni;2;0;1;1;2;4;-2;1;0.5
1;6;Sparta Selemet;2;0;1;1;1;5;-4;1;0.5
