Round;Position;Team;Played;Wins;Draws;Losses;GF;GA;GD;Points;PPG
5;1;Teuta;4;4;0;0;10;2;8;12;3.0
5;2;Egnatia;4;3;0;1;9;4;5;9;2.25
5;3;Dinamo City;4;3;0;1;7;4;3;9;2.25
5;4;Laci;3;2;0;1;5;4;1;6;2.0
5;5;AF Elbasani;3;1;1;1;4;4;0;4;1.333
5;6;Tirana;4;1;1;2;6;7;-1;4;1.0
5;7;Partizani;3;1;0;2;6;8;-2;3;1.0
5;8;Vora;4;1;0;3;2;9;-7;3;0.75
5;9;Skenderbeu;3;0;1;2;2;4;-2;1;0.333
5;10;Vllaznia;4;0;1;3;3;8;-5;1;0.25
