Round;Position;Team;Played;Wins;Draws;Losses;GF;GA;GD;Points;PPG
1;1;Stella Rossa;1;1;0;0;5;0;5;3;3.0
1;2;Vojvodina;1;1;0;0;4;0;4;3;3.0
1;3;Zeleznicar Pancevo;1;1;0;0;2;1;1;3;3.0
1;4;IMT Novi Beograd;1;1;0;0;1;0;1;3;3.0
1;5;Novi Pazar;1;1;0;0;1;0;1;3;3.0
1;6;Partizan;1;0;1;0;2;2;0;1;1.0
1;7;Zemun;1;0;1;0;2;2;0;1;1.0
1;8;Mladost;1;0;1;0;1;1;0;1;1.0
1;9;Radnik;1;0;1;0;1;1;0;1;1.0
1;10;Radnicki Nis;1;0;0;1;1;2;-1;0;0.0
1;11;Cukaricki;1;0;0;1;0;1;-1;0;0.0
1;12;Radnicki 1923;1;0;0;1;0;1;-1;0;0.0
1;13;OFK Belgrado;1;0;0;1;0;4;-4;0;0.0
1;14;Macva;1;0;0;1;0;5;-5;0;0.0
