Round;Position;Team;Played;Wins;Draws;Losses;GF;GA;GD;Points;PPG
22;1;Malvern;21;16;1;4;52;23;29;49;2.333
22;2;Goulburn Valley Suns;21;15;3;3;48;28;20;48;2.286
22;3;Essendon Royals SC;23;14;2;7;57;34;23;44;1.913
22;4;Bayside Argonauts;21;11;5;5;40;29;11;38;1.81
22;5;Keilor Park;21;11;1;9;29;28;1;34;1.619
22;6;Box Hill;22;8;6;8;33;30;3;30;1.364
22;7;Whittlesea United;22;7;8;7;32;24;8;29;1.318
22;8;Springvale;22;7;5;10;26;39;-13;26;1.182
22;9;Eastern Lions;21;6;7;8;32;28;4;25;1.19
22;10;Nunawading City;21;7;4;10;21;34;-13;25;1.19
22;11;Werribee City;22;5;6;11;31;41;-10;21;0.955
22;12;Kingston City;21;6;2;13;23;47;-24;20;0.952
22;13;Altona City;22;3;8;11;18;31;-13;17;0.773
22;14;Moreland City;20;2;6;12;24;50;-26;12;0.6
