Round;Position;Team;Played;Wins;Draws;Losses;GF;GA;GD;Points;PPG
18;1;Vikingur 2;17;12;3;2;44;25;19;39;2.294
18;2;Sandur;14;12;1;1;45;12;33;37;2.643
18;3;FC Suduroy;14;8;2;4;36;22;14;26;1.857
18;4;TB Tvoroyri;17;6;4;7;29;35;-6;22;1.294
18;5;Fuglafjordur;12;5;4;3;26;20;6;19;1.583
18;6;Runavik 2;14;4;3;7;17;26;-9;15;1.071
18;7;HB Torshavn 2;17;3;5;9;18;28;-10;14;0.824
18;8;B36 Torshavn 2;14;4;2;8;18;30;-12;14;1.0
18;9;Hoyvik;14;4;1;9;23;41;-18;13;0.929
18;10;Streymur 2;13;2;1;10;18;35;-17;7;0.538
