Round;Position;Team;Played;Wins;Draws;Losses;GF;GA;GD;Points;PPG
3;1;Decic;3;2;1;0;3;0;3;7;2.333
3;2;Bokelj;3;2;0;1;2;1;1;6;2.0
3;3;Mornar;3;1;2;0;3;2;1;5;1.667
3;4;Otrant;3;1;1;1;5;3;2;4;1.333
3;5;Petrovac;3;1;1;1;3;1;2;4;1.333
3;6;Buducnost;3;1;1;1;1;2;-1;4;1.333
3;7;Jezero;3;1;1;1;1;3;-2;4;1.333
3;8;Arsenal Tivat;3;0;3;0;0;0;0;3;1.0
3;9;Mladost DG;3;1;0;2;4;5;-1;3;1.0
3;10;Sutjeska;3;0;0;3;1;6;-5;0;0.0
