Round;Position;Team;Played;Wins;Draws;Losses;GF;GA;GD;Points;PPG
30;1;Ocean City;14;13;1;0;41;7;34;40;2.857
30;2;LVU Rush;15;10;2;3;32;20;12;32;2.133
30;3;Reading;14;5;4;5;26;22;4;19;1.357
30;4;Delaware;14;5;3;6;29;24;5;18;1.286
30;5;RC New Jersey;14;5;3;6;21;24;-3;18;1.286
30;6;West Chester Utd;13;5;2;6;18;19;-1;17;1.308
30;7;PA Classics;14;4;3;7;23;36;-13;15;1.071
30;8;Philadelphia Lone Star;14;4;2;8;23;32;-9;14;1.0
30;9;Appalachian;1;1;0;0;1;0;1;3;3.0
30;10;Eagle FC;13;0;2;11;7;37;-30;2;0.154
