Round;Position;Team;Played;Wins;Draws;Losses;GF;GA;GD;Points;PPG
4;1;Renown;4;3;1;0;16;0;16;10;2.5
4;2;UP Country Lions;3;3;0;0;14;1;13;9;3.0
4;3;Colombo;4;2;2;0;8;0;8;8;2.0
4;4;Sea Hawks;3;2;0;1;8;1;7;6;2.0
4;5;Blue Eagles;3;1;1;1;4;4;0;4;1.333
4;6;Red Star;4;1;1;2;5;8;-3;4;1.0
4;7;Blue Star;3;1;0;2;4;12;-8;3;1.0
4;8;New Young's SC;4;0;2;2;4;17;-13;2;0.5
4;9;Defenders FC;3;0;1;2;0;5;-5;1;0.333
4;10;Ratnam;3;0;0;3;0;15;-15;0;0.0
