Round;Position;Team;Played;Wins;Draws;Losses;GF;GA;GD;Points;PPG
14;1;Hammarby TFF;14;10;2;2;38;11;27;32;2.286
14;2;Karlstad;14;9;3;2;22;9;13;30;2.143
14;3;Arlanda;14;8;5;1;23;10;13;29;2.071
14;4;Stockholm Internazionale;14;8;3;3;28;14;14;27;1.929
14;5;Enkoping SK;14;8;1;5;24;23;1;25;1.786
14;6;FBK Karlstad;14;7;3;4;23;20;3;24;1.714
14;7;AFC Eskilstuna;14;5;4;5;23;24;-1;19;1.357
14;8;Karlbergs;14;5;3;6;23;23;0;18;1.286
14;9;Umeå;14;4;4;6;20;24;-4;16;1.143
14;10;Jarfalla;14;4;3;7;21;27;-6;15;1.071
14;11;Vasalund;14;4;3;7;20;30;-10;15;1.071
14;12;Assyriska FF;14;3;5;6;22;29;-7;14;1.0
14;13;Gefle;14;4;2;8;17;29;-12;14;1.0
14;14;Sollentuna;14;2;7;5;12;19;-7;13;0.929
14;15;Pitea;14;2;3;9;16;32;-16;9;0.643
14;16;Stocksund;14;1;5;8;28;36;-8;8;0.571
