Round;Position;Team;Played;Wins;Draws;Losses;GF;GA;GD;Points;PPG
1;1;Smedby;1;1;0;0;6;2;4;3;3.0
1;2;Nykopings;1;1;0;0;3;0;3;3;3.0
1;3;Sleipner;1;1;0;0;2;0;2;3;3.0
1;4;Lindo FF;1;1;0;0;2;1;1;3;3.0
1;5;Ragsved;1;1;0;0;1;0;1;3;3.0
1;6;Forward;1;0;1;0;2;2;0;1;1.0
1;7;Karlslund;1;0;1;0;2;2;0;1;1.0
1;8;Fittja;1;0;1;0;0;0;0;1;1.0
1;9;Syrianska;1;0;1;0;0;0;0;1;1.0
1;10;Farsta;1;0;0;1;1;2;-1;0;0.0
1;11;Nacka FC;1;0;0;1;0;1;-1;0;0.0
1;12;Haninge;1;0;0;1;0;2;-2;0;0.0
1;13;Orebro Syr.;1;0;0;1;0;3;-3;0;0.0
1;14;Eker Orebro;1;0;0;1;2;6;-4;0;0.0
2;1;Smedby;2;2;0;0;8;2;6;6;3.0
2;2;Forward;2;1;1;0;4;2;2;4;2.0
2;3;Syrianska;2;1;1;0;3;1;2;4;2.0
2;4;Ragsved;2;1;1;0;2;1;1;4;2.0
2;5;Farsta;2;1;0;1;5;3;2;3;1.5
2;6;Nykopings;2;1;0;1;4;3;1;3;1.5
2;7;Nacka FC;2;1;0;1;2;2;0;3;1.5
2;8;Sleipner;2;1;0;1;3;4;-1;3;1.5
2;9;Lindo FF;2;1;0;1;2;3;-1;3;1.5
2;10;Karlslund;2;0;2;0;3;3;0;2;1.0
2;11;Fittja;2;0;1;1;1;2;-1;1;0.5
2;12;Orebro Syr.;2;0;1;1;1;4;-3;1;0.5
2;13;Eker Orebro;2;0;1;1;3;7;-4;1;0.5
2;14;Haninge;2;0;0;2;0;4;-4;0;0.0
3;1;Smedby;3;3;0;0;10;2;8;9;3.0
3;2;Syrianska;3;2;1;0;6;3;3;7;2.333
3;3;Ragsved;3;2;1;0;4;1;3;7;2.333
3;4;Nykopings;3;2;0;1;10;4;6;6;2.0
3;5;Nacka FC;3;2;0;1;5;4;1;6;2.0
3;6;Sleipner;3;2;0;1;5;5;0;6;2.0
3;7;Karlslund;3;1;2;0;4;3;1;5;1.667
3;8;Forward;3;1;1;1;4;4;0;4;1.333
3;9;Farsta;3;1;0;2;7;6;1;3;1.0
3;10;Lindo FF;3;1;0;2;4;6;-2;3;1.0
3;11;Fittja;3;0;1;2;2;4;-2;1;0.333
3;12;Orebro Syr.;3;0;1;2;1;5;-4;1;0.333
3;13;Eker Orebro;3;0;1;2;3;9;-6;1;0.333
3;14;Haninge;3;0;0;3;1;10;-9;0;0.0
4;1;Smedby;4;4;0;0;13;3;10;12;3.0
4;2;Nykopings;4;3;0;1;11;4;7;9;2.25
4;3;Ragsved;4;2;2;0;6;3;3;8;2.0
4;4;Sleipner;4;2;1;1;6;6;0;7;1.75
4;5;Syrianska;4;2;1;1;6;10;-4;7;1.75
4;6;Lindo FF;4;2;0;2;7;6;1;6;1.5
4;7;Nacka FC;4;2;0;2;6;7;-1;6;1.5
4;8;Forward;4;1;2;1;5;5;0;5;1.25
4;9;Karlslund;4;1;2;1;4;4;0;5;1.25
4;10;Orebro Syr.;4;1;1;2;8;5;3;4;1.0
4;11;Fittja;4;1;1;2;5;6;-1;4;1.0
4;12;Farsta;4;1;0;3;9;9;0;3;0.75
4;13;Eker Orebro;4;0;1;3;3;12;-9;1;0.25
4;14;Haninge;4;0;1;3;3;12;-9;1;0.25
5;1;Smedby;5;5;0;0;17;4;13;15;3.0
5;2;Nykopings;5;4;0;1;13;4;9;12;2.4
5;3;Ragsved;5;3;2;0;10;5;5;11;2.2
5;4;Sleipner;5;3;1;1;8;7;1;10;2.0
5;5;Syrianska;5;2;1;2;7;12;-5;7;1.4
5;6;Farsta;5;2;0;3;11;10;1;6;1.2
5;7;Lindo FF;5;2;0;3;7;8;-1;6;1.2
5;8;Nacka FC;5;2;0;3;7;9;-2;6;1.2
5;9;Forward;5;1;2;2;5;7;-2;5;1.0
5;10;Karlslund;5;1;2;2;5;8;-3;5;1.0
5;11;Orebro Syr.;5;1;1;3;8;6;2;4;0.8
5;12;Fittja;5;1;1;3;7;10;-3;4;0.8
5;13;Haninge;5;1;1;3;5;12;-7;4;0.8
5;14;Eker Orebro;5;1;1;3;4;12;-8;4;0.8
6;1;Smedby;6;5;0;1;20;9;11;15;2.5
6;2;Nykopings;6;5;0;1;16;5;11;15;2.5
6;3;Ragsved;6;4;2;0;13;6;7;14;2.333
6;4;Sleipner;6;4;1;1;11;9;2;13;2.167
6;5;Orebro Syr.;6;2;1;3;10;6;4;7;1.167
6;6;Fittja;6;2;1;3;12;13;-1;7;1.167
6;7;Eker Orebro;6;2;1;3;9;14;-5;7;1.167
6;8;Syrianska;6;2;1;3;10;16;-6;7;1.167
6;9;Haninge;6;2;1;3;9;15;-6;7;1.167
6;10;Farsta;6;2;0;4;12;13;-1;6;1.0
6;11;Lindo FF;6;2;0;4;9;11;-2;6;1.0
6;12;Nacka FC;6;2;0;4;7;11;-4;6;1.0
6;13;Forward;6;1;2;3;7;12;-5;5;0.833
6;14;Karlslund;6;1;2;3;6;11;-5;5;0.833
7;1;Ragsved;7;5;2;0;15;6;9;17;2.429
7;2;Nykopings;7;5;1;1;17;6;11;16;2.286
7;3;Sleipner;7;5;1;1;13;10;3;16;2.286
7;4;Smedby;7;5;0;2;20;11;9;15;2.143
7;5;Haninge;7;3;1;3;14;17;-3;10;1.429
7;6;Farsta;7;3;0;4;13;13;0;9;1.286
7;7;Forward;7;2;2;3;9;13;-4;8;1.143
7;8;Eker Orebro;7;2;2;3;10;15;-5;8;1.143
7;9;Orebro Syr.;7;2;1;4;10;7;3;7;1.0
7;10;Lindo FF;7;2;1;4;9;11;-2;7;1.0
7;11;Fittja;7;2;1;4;14;18;-4;7;1.0
