Round;Position;Team;Played;Wins;Draws;Losses;GF;GA;GD;Points;PPG
24;1;Volda TI;20;13;4;3;52;22;30;43;2.15
24;2;Strindheim;21;13;4;4;50;31;19;43;2.048
24;3;Melhus;21;10;5;6;49;29;20;35;1.667
24;4;Rosenborg 2;21;9;4;8;49;36;13;31;1.476
24;5;Byåsen;20;9;4;7;44;39;5;31;1.55
24;6;Molde 2;20;8;5;7;55;57;-2;29;1.45
24;7;Herd;20;8;4;8;45;38;7;28;1.4
24;8;Spjelkavik;20;7;4;9;38;43;-5;25;1.25
24;9;Nardo;20;7;3;10;44;45;-1;24;1.2
24;10;Ranheim 2;20;6;5;9;52;66;-14;23;1.15
24;11;Ntnui;20;5;7;8;29;42;-13;22;1.1
24;12;FK Kvik;20;6;3;11;31;52;-21;21;1.05
24;13;Aalesund 2;21;6;3;12;39;61;-22;21;1.0
24;14;Orkla;20;5;5;10;39;55;-16;20;1.0
