Round;Position;Team;Played;Wins;Draws;Losses;GF;GA;GD;Points;PPG
4;1;SV Union Gnas;3;3;0;0;9;1;8;9;3.0
4;2;Pachern;3;3;0;0;5;1;4;9;3.0
4;3;SV Schermann Rorhrach;3;2;1;0;10;4;6;7;2.333
4;4;Stadtwerke Bruck/Mur;3;2;0;1;7;3;4;6;2.0
4;5;Koflach;3;2;0;1;5;1;4;6;2.0
4;6;SV Wildon;4;2;0;2;6;5;1;6;1.5
4;7;Weindorf St. Anna;3;2;0;1;3;3;0;6;2.0
4;8;Grossklein;4;1;2;1;6;7;-1;5;1.25
4;9;Ilzer SV;3;1;1;1;5;3;2;4;1.333
4;10;Kindberg Murzhofen;3;1;1;1;7;9;-2;4;1.333
4;11;SV Schermann Rorhrbach;1;1;0;0;2;0;2;3;3.0
4;12;UFC Fehring;3;1;0;2;3;4;-1;3;1.0
4;13;Furstenfeld;3;1;0;2;2;7;-5;3;1.0
4;14;Lebring;4;0;1;3;4;7;-3;1;0.25
4;15;TUS Bad Waltersdorf;3;0;1;2;5;9;-4;1;0.333
4;16;Hohenhaus Schladming;3;0;1;2;3;8;-5;1;0.333
4;17;Leoben;3;0;0;3;3;13;-10;0;0.0
