Round;Position;Team;Played;Wins;Draws;Losses;GF;GA;GD;Points;PPG
7;1;Bolton U21;5;5;0;0;17;2;15;15;3.0
7;2;Bristol City U21;5;2;3;0;13;8;5;9;1.8
7;3;Fleetwood U21;5;3;0;2;6;10;-4;9;1.8
7;4;Cardiff U21;5;2;2;1;13;5;8;8;1.6
7;5;Barnsley U21;4;2;1;1;11;11;0;7;1.75
7;6;Peterborough U21;4;2;1;1;8;11;-3;7;1.75
7;7;Sheffield Wed U21;4;1;3;0;7;4;3;6;1.5
7;8;Huddersfield U21;3;2;0;1;7;5;2;6;2.0
7;9;Charlton U21;5;1;3;1;9;8;1;6;1.2
7;10;Swansea U21;5;2;0;3;7;7;0;6;1.2
7;11;Wigan U21;6;1;3;2;15;19;-4;6;1.0
7;12;Coventry U21;4;1;1;2;9;10;-1;4;1.0
7;13;Sheffield Utd U21;4;1;1;2;5;7;-2;4;1.0
7;14;QPR U21;5;1;1;3;9;12;-3;4;0.8
7;15;Colchester U21;4;1;0;3;11;17;-6;3;0.75
7;16;Hull U21;3;0;1;2;4;9;-5;1;0.333
7;17;Millwall U21;3;0;0;3;2;8;-6;0;0.0
