Round;Position;Team;Played;Wins;Draws;Losses;GF;GA;GD;Points;PPG
6;1;Travnik;5;5;0;0;12;3;9;15;3.0
6;2;GOSK Gabela;5;5;0;0;10;1;9;15;3.0
6;3;Stupcanica;5;4;0;1;14;3;11;12;2.4
6;4;Sloboda;5;2;2;1;10;6;4;8;1.6
6;5;Posusje;4;2;2;0;6;4;2;8;2.0
6;6;Igman K.;4;2;1;1;6;4;2;7;1.75
6;7;Jedinstvo Bihac;4;1;3;0;9;5;4;6;1.5
6;8;Bratstvo Gracanica;4;1;2;1;6;6;0;5;1.25
6;9;Banovici;5;1;2;2;6;11;-5;5;1.0
6;10;Gradacac;4;1;1;2;3;3;0;4;1.0
6;11;Capljina;5;1;1;3;4;13;-9;4;0.8
6;12;TOSK Tesanj;4;1;0;3;4;7;-3;3;0.75
6;13;NK Vitez;5;0;3;2;4;8;-4;3;0.6
6;14;Tomislav;5;1;0;4;4;15;-11;3;0.6
6;15;Hadzici;4;0;1;3;1;5;-4;1;0.25
6;16;Kakanj;4;0;0;4;0;5;-5;0;0.0
