Round;Position;Team;Played;Wins;Draws;Losses;GF;GA;GD;Points;PPG
1;1;Devonport U21;1;1;0;0;9;1;8;3;3.0
1;2;Launceston U21;1;1;0;0;4;1;3;3;3.0
1;3;Somerset;1;1;0;0;3;1;2;3;3.0
1;4;Launceston United U21;1;0;0;1;1;3;-2;0;0.0
1;5;Ulverstone U21;1;0;0;1;1;4;-3;0;0.0
1;6;Burnie Utd.;1;0;0;1;1;9;-8;0;0.0
2;1;Launceston U21;2;2;0;0;8;1;7;6;3.0
2;2;Somerset;2;2;0;0;6;2;4;6;3.0
2;3;Devonport U21;1;1;0;0;9;1;8;3;3.0
2;4;Ulverstone U21;2;1;0;1;5;4;1;3;1.5
2;5;Riverside Olympic U21;1;0;0;1;0;4;-4;0;0.0
2;6;Launceston United U21;2;0;0;2;1;7;-6;0;0.0
2;7;Burnie Utd.;2;0;0;2;2;12;-10;0;0.0
3;1;Devonport U21;2;2;0;0;12;3;9;6;3.0
3;2;Ulverstone U21;3;2;0;1;9;5;4;6;2.0
3;3;Launceston U21;3;2;0;1;9;6;3;6;2.0
3;4;Somerset;3;2;0;1;8;5;3;6;2.0
3;5;Northern Rangers;1;1;0;0;4;0;4;3;3.0
3;6;Burnie Utd.;3;1;0;2;7;13;-6;3;1.0
3;7;Riverside Olympic U21;2;0;0;2;1;8;-7;0;0.0
3;8;Launceston United U21;3;0;0;3;1;11;-10;0;0.0
4;1;Devonport U21;3;3;0;0;16;4;12;9;3.0
4;2;Northern Rangers;2;2;0;0;8;3;5;6;3.0
4;3;Ulverstone U21;3;2;0;1;9;5;4;6;2.0
4;4;Somerset;4;2;0;2;11;9;2;6;1.5
4;5;Launceston U21;4;2;0;2;9;7;2;6;1.5
4;6;Burnie Utd.;3;1;0;2;7;13;-6;3;1.0
4;7;Launceston United U21;4;1;0;3;2;11;-9;3;0.75
4;8;Riverside Olympic U21;3;0;0;3;2;12;-10;0;0.0
5;1;Devonport U21;4;4;0;0;17;4;13;12;3.0
5;2;Northern Rangers;3;3;0;0;19;5;14;9;3.0
5;3;Ulverstone U21;4;3;0;1;13;5;8;9;2.25
5;4;Launceston U21;5;2;0;3;9;8;1;6;1.2
5;5;Somerset;5;2;0;3;11;13;-2;6;1.2
5;6;Launceston United U21;4;1;0;3;2;11;-9;3;0.75
5;7;Burnie Utd.;4;1;0;3;9;24;-15;3;0.75
5;8;Riverside Olympic U21;3;0;0;3;2;12;-10;0;0.0
6;1;Devonport U21;5;5;0;0;24;5;19;15;3.0
6;2;Northern Rangers;4;4;0;0;24;5;19;12;3.0
6;3;Ulverstone U21;5;3;0;2;13;10;3;9;1.8
6;4;Launceston U21;6;3;0;3;10;8;2;9;1.5
6;5;Somerset;6;2;0;4;11;14;-3;6;1.0
6;6;Burnie Utd.;5;2;0;3;13;26;-13;6;1.2
6;7;Launceston United U21;5;1;0;4;3;18;-15;3;0.6
6;8;Riverside Olympic U21;4;0;0;4;4;16;-12;0;0.0
7;1;Devonport U21;6;5;1;0;27;8;19;16;2.667
7;2;Northern Rangers;5;5;0;0;27;5;22;15;3.0
7;3;Ulverstone U21;6;3;1;2;16;13;3;10;1.667
7;4;Launceston U21;7;3;0;4;10;11;-1;9;1.286
7;5;Burnie Utd.;6;3;0;3;18;27;-9;9;1.5
7;6;Somerset;7;2;0;5;12;17;-5;6;0.857
7;7;Riverside Olympic U21;5;1;0;4;7;17;-10;3;0.6
7;8;Launceston United U21;6;1;0;5;4;23;-19;3;0.5
8;1;Devonport U21;7;6;1;0;30;10;20;19;2.714
8;2;Northern Rangers;6;6;0;0;33;5;28;18;3.0
8;3;Ulverstone U21;7;4;1;2;19;13;6;13;1.857
8;4;Somerset;8;3;0;5;18;17;1;9;1.125
8;5;Launceston U21;8;3;0;5;10;14;-4;9;1.125
8;6;Burnie Utd.;7;3;0;4;20;30;-10;9;1.286
8;7;Riverside Olympic U21;6;1;0;5;7;23;-16;3;0.5
8;8;Launceston United U21;7;1;0;6;4;29;-25;3;0.429
9;1;Devonport U21;8;7;1;0;35;12;23;22;2.75
9;2;Northern Rangers;7;6;0;1;35;10;25;18;2.571
9;3;Ulverstone U21;8;5;1;2;25;13;12;16;2.0
9;4;Somerset;9;4;0;5;23;17;6;12;1.333
9;5;Launceston U21;9;3;0;6;11;17;-6;9;1.0
9;6;Burnie Utd.;8;3;0;5;20;35;-15;9;1.125
9;7;Riverside Olympic U21;7;2;0;5;10;24;-14;6;0.857
9;8;Launceston United U21;8;1;0;7;4;35;-31;3;0.375
10;1;Devonport U21;9;7;2;0;37;14;23;23;2.556
10;2;Northern Rangers;8;7;0;1;45;10;35;21;2.625
10;3;Ulverstone U21;8;5;1;2;25;13;12;16;2.0
10;4;Somerset;10;4;1;5;25;19;6;13;1.3
10;5;Launceston U21;10;4;0;6;15;20;-5;12;1.2
10;6;Burnie Utd.;9;3;0;6;23;39;-16;9;1.0
10;7;Riverside Olympic U21;7;2;0;5;10;24;-14;6;0.857
10;8;Launceston United U21;9;1;0;8;4;45;-41;3;0.333
11;1;Devonport U21;10;8;2;0;51;15;36;26;2.6
11;2;Northern Rangers;9;8;0;1;55;12;43;24;2.667
11;3;Ulverstone U21;9;6;1;2;29;15;14;19;2.111
11;4;Launceston U21;11;5;0;6;22;20;2;15;1.364
11;5;Somerset;11;4;1;6;27;29;-2;13;1.182
11;6;Burnie Utd.;10;3;0;7;25;43;-18;9;0.9
11;7;Riverside Olympic U21;8;2;0;6;11;38;-27;6;0.75
11;8;Launceston United U21;10;1;0;9;4;52;-48;3;0.3
