Round;Position;Team;Played;Wins;Draws;Losses;GF;GA;GD;Points;PPG
1;1;Mjondalen;1;1;0;0;4;1;3;3;3.0
1;2;Bjarg;1;1;0;0;3;1;2;3;3.0
1;3;Jerv;1;1;0;0;3;1;2;3;3.0
1;4;Traeff;1;1;0;0;2;0;2;3;3.0
1;5;Halden;1;1;0;0;1;0;1;3;3.0
1;6;Notodden;1;1;0;0;1;0;1;3;3.0
1;7;Lysekloster;1;0;1;0;2;2;0;1;1.0
1;8;Sotra;1;0;1;0;2;2;0;1;1.0
1;9;Eik-Tonsberg;1;0;0;1;0;1;-1;0;0.0
1;10;Pors;1;0;0;1;0;1;-1;0;0.0
1;11;Sandviken;1;0;0;1;1;3;-2;0;0.0
1;12;Vidar;1;0;0;1;1;3;-2;0;0.0
1;13;Brattvag;1;0;0;1;0;2;-2;0;0.0
1;14;Arendal;1;0;0;1;1;4;-3;0;0.0
2;1;Bjarg;2;2;0;0;5;1;4;6;3.0
2;2;Jerv;2;2;0;0;4;1;3;6;3.0
2;3;Traeff;2;2;0;0;4;1;3;6;3.0
2;4;Halden;2;2;0;0;2;0;2;6;3.0
2;5;Sotra;2;1;1;0;5;3;2;4;2.0
2;6;Mjondalen;2;1;0;1;4;2;2;3;1.5
2;7;Notodden;2;1;0;1;2;2;0;3;1.5
2;8;Brattvag;2;1;0;1;2;3;-1;3;1.5
2;9;Lysekloster;2;0;2;0;3;3;0;2;1.0
2;10;Vidar;2;0;1;1;2;4;-2;1;0.5
2;11;Pors;2;0;0;2;1;3;-2;0;0.0
2;12;Eik-Tonsberg;2;0;0;2;0;2;-2;0;0.0
2;13;Sandviken;2;0;0;2;2;6;-4;0;0.0
2;14;Arendal;2;0;0;2;1;6;-5;0;0.0
3;1;Jerv;3;3;0;0;7;1;6;9;3.0
3;2;Halden;3;3;0;0;4;1;3;9;3.0
3;3;Sotra;3;2;1;0;7;3;4;7;2.333
3;4;Bjarg;3;2;0;1;6;3;3;6;2.0
3;5;Mjondalen;3;2;0;1;6;3;3;6;2.0
3;6;Brattvag;3;2;0;1;4;3;1;6;2.0
3;7;Traeff;3;2;0;1;4;3;1;6;2.0
3;8;Notodden;3;1;1;1;4;4;0;4;1.333
3;9;Sandviken;3;1;0;2;3;6;-3;3;1.0
3;10;Lysekloster;3;0;2;1;4;5;-1;2;0.667
3;11;Vidar;3;0;1;2;2;5;-3;1;0.333
3;12;Arendal;3;0;1;2;3;8;-5;1;0.333
3;13;Eik-Tonsberg;3;0;0;3;0;4;-4;0;0.0
3;14;Pors;3;0;0;3;1;6;-5;0;0.0
4;1;Halden;4;4;0;0;7;2;5;12;3.0
4;2;Jerv;4;3;1;0;8;2;6;10;2.5
4;3;Mjondalen;4;3;0;1;10;5;5;9;2.25
4;4;Bjarg;4;3;0;1;7;3;4;9;2.25
4;5;Brattvag;4;3;0;1;7;3;4;9;2.25
4;6;Sotra;4;2;1;1;9;7;2;7;1.75
4;7;Traeff;4;2;1;1;5;4;1;7;1.75
