Round;Position;Team;Played;Wins;Draws;Losses;GF;GA;GD;Points;PPG
1;1;Klaksvik;1;1;0;0;5;1;4;3;3.0
1;2;Argir;1;1;0;0;2;0;2;3;3.0
1;3;B36 Torshavn;1;1;0;0;2;1;1;3;3.0
1;4;HB Torshavn;1;1;0;0;2;1;1;3;3.0
1;5;Runavik;1;1;0;0;1;0;1;3;3.0
1;6;Skala Itrottarfelag;1;0;0;1;1;2;-1;0;0.0
1;7;Streymur;1;0;0;1;1;2;-1;0;0.0
1;8;Vikingur;1;0;0;1;0;1;-1;0;0.0
1;9;Toftir;1;0;0;1;0;2;-2;0;0.0
1;10;07 Vestur Sorvagur;1;0;0;1;1;5;-4;0;0.0
2;1;Argir;2;2;0;0;5;0;5;6;3.0
2;2;HB Torshavn;2;2;0;0;4;1;3;6;3.0
2;3;Klaksvik;2;1;1;0;6;2;4;4;2.0
2;4;B36 Torshavn;2;1;1;0;2;1;1;4;2.0
2;5;Runavik;2;1;1;0;2;1;1;4;2.0
2;6;Toftir;2;1;0;1;2;3;-1;3;1.5
2;7;Vikingur;2;0;1;1;0;1;-1;1;0.5
2;8;Skala Itrottarfelag;2;0;0;2;2;4;-2;0;0.0
2;9;Streymur;2;0;0;2;1;5;-4;0;0.0
2;10;07 Vestur Sorvagur;2;0;0;2;1;7;-6;0;0.0
3;1;B36 Torshavn;3;2;1;0;8;1;7;7;2.333
3;2;Runavik;3;2;1;0;4;2;2;7;2.333
3;3;Argir;3;2;0;1;6;2;4;6;2.0
3;4;HB Torshavn;3;2;0;1;5;3;2;6;2.0
3;5;Klaksvik;3;1;2;0;6;2;4;5;1.667
3;6;Vikingur;3;1;1;1;2;2;0;4;1.333
3;7;07 Vestur Sorvagur;3;1;0;2;2;7;-5;3;1.0
3;8;Toftir;3;1;0;2;2;9;-7;3;1.0
3;9;Streymur;3;0;1;2;1;5;-4;1;0.333
3;10;Skala Itrottarfelag;3;0;0;3;2;5;-3;0;0.0
4;1;Runavik;4;3;1;0;6;3;3;10;2.5
4;2;Argir;4;3;0;1;8;2;6;9;2.25
4;3;B36 Torshavn;4;2;2;0;10;3;7;8;2.0
4;4;Klaksvik;4;2;2;0;7;2;5;8;2.0
4;5;HB Torshavn;4;2;1;1;7;5;2;7;1.75
4;6;Vikingur;4;1;1;2;2;3;-1;4;1.0
4;7;Streymur;4;1;1;2;3;6;-3;4;1.0
4;8;07 Vestur Sorvagur;4;1;0;3;2;9;-7;3;0.75
4;9;Toftir;4;1;0;3;3;11;-8;3;0.75
4;10;Skala Itrottarfelag;4;0;0;4;3;7;-4;0;0.0
5;1;Runavik;5;4;1;0;8;3;5;13;2.6
5;2;Klaksvik;5;3;2;0;13;3;10;11;2.2
5;3;HB Torshavn;5;3;1;1;9;6;3;10;2.0
5;4;B36 Torshavn;5;2;3;0;10;3;7;9;1.8
5;5;Argir;5;3;0;2;8;6;2;9;1.8
5;6;Vikingur;5;2;1;2;6;3;3;7;1.4
5;7;Streymur;5;1;1;3;4;8;-4;4;0.8
5;8;07 Vestur Sorvagur;5;1;0;4;2;11;-9;3;0.6
5;9;Toftir;5;1;0;4;4;17;-13;3;0.6
5;10;Skala Itrottarfelag;5;0;1;4;3;7;-4;1;0.2
6;1;Runavik;6;5;1;0;9;3;6;16;2.667
6;2;Klaksvik;6;3;3;0;14;4;10;12;2.0
6;3;B36 Torshavn;6;3;3;0;11;3;8;12;2.0
6;4;HB Torshavn;5;3;1;1;9;6;3;10;2.0
6;5;Argir;6;3;1;2;9;7;2;10;1.667
6;6;Vikingur;6;2;2;2;6;3;3;8;1.333
6;7;Streymur;6;1;1;4;4;9;-5;4;0.667
6;8;07 Vestur Sorvagur;6;1;0;5;2;12;-10;3;0.5
6;9;Toftir;5;1;0;4;4;17;-13;3;0.6
6;10;Skala Itrottarfelag;6;0;2;4;3;7;-4;2;0.333
7;1;Runavik;7;5;2;0;12;6;6;17;2.429
7;2;Klaksvik;7;4;3;0;16;4;12;15;2.143
7;3;B36 Torshavn;7;4;3;0;15;4;11;15;2.143
7;4;HB Torshavn;6;3;1;2;9;8;1;10;1.667
7;5;Argir;7;3;1;3;10;11;-1;10;1.429
7;6;Vikingur;7;2;3;2;8;5;3;9;1.286
7;7;07 Vestur Sorvagur;7;2;0;5;4;12;-8;6;0.857
7;8;Streymur;7;1;1;5;4;11;-7;4;0.571
7;9;Toftir;6;1;1;4;6;19;-13;4;0.667
