Round;Position;Team;Played;Wins;Draws;Losses;GF;GA;GD;Points;PPG
1;1;IFK Trelleborg;1;1;0;0;3;1;2;3;3.0
1;2;Karlskrona;1;1;0;0;3;1;2;3;3.0
1;3;Rappe GOIF;1;1;0;0;3;1;2;3;3.0
1;4;Oskarshamn;1;1;0;0;2;0;2;3;3.0
1;5;Nosaby;1;1;0;0;3;2;1;3;3.0
1;6;Vaxjo Norra;1;1;0;0;3;2;1;3;3.0
1;7;Linero IF;1;1;0;0;2;1;1;3;3.0
1;8;IFK Berga;1;0;0;1;2;3;-1;0;0.0
1;9;Solvesborgs;1;0;0;1;2;3;-1;0;0.0
1;10;Osterlen;1;0;0;1;1;2;-1;0;0.0
1;11;IFK Karlshamn;1;0;0;1;1;3;-2;0;0.0
1;12;Staffanstorp United;1;0;0;1;1;3;-2;0;0.0
1;13;Torns;1;0;0;1;1;3;-2;0;0.0
1;14;Lilla Torg;1;0;0;1;0;2;-2;0;0.0
2;1;Oskarshamn;2;2;0;0;4;1;3;6;3.0
2;2;Vaxjo Norra;2;2;0;0;4;2;2;6;3.0
2;3;Rappe GOIF;2;1;1;0;4;2;2;4;2.0
2;4;IFK Trelleborg;2;1;1;0;3;1;2;4;2.0
2;5;Karlskrona;2;1;1;0;3;1;2;4;2.0
2;6;Nosaby;2;1;1;0;4;3;1;4;2.0
2;7;Solvesborgs;2;1;0;1;7;3;4;3;1.5
2;8;Linero IF;2;1;0;1;3;3;0;3;1.5
2;9;Osterlen;2;1;0;1;2;2;0;3;1.5
2;10;IFK Berga;2;0;1;1;3;4;-1;1;0.5
2;11;Staffanstorp United;2;0;1;1;2;4;-2;1;0.5
2;12;IFK Karlshamn;2;0;0;2;1;4;-3;0;0.0
2;13;Torns;2;0;0;2;1;4;-3;0;0.0
2;14;Lilla Torg;2;0;0;2;0;7;-7;0;0.0
3;1;Oskarshamn;3;3;0;0;7;1;6;9;3.0
3;2;Vaxjo Norra;3;3;0;0;6;3;3;9;3.0
3;3;Karlskrona;3;2;1;0;6;2;4;7;2.333
3;4;Solvesborgs;3;2;0;1;9;4;5;6;2.0
3;5;Rappe GOIF;3;1;2;0;5;3;2;5;1.667
3;6;IFK Trelleborg;3;1;2;0;4;2;2;5;1.667
3;7;Nosaby;3;1;2;0;5;4;1;5;1.667
3;8;Linero IF;3;1;0;2;4;5;-1;3;1.0
3;9;Osterlen;3;1;0;2;3;4;-1;3;1.0
3;10;Torns;3;1;0;2;3;5;-2;3;1.0
3;11;IFK Berga;3;0;1;2;4;7;-3;1;0.333
