Round;Position;Team;Played;Wins;Draws;Losses;GF;GA;GD;Points;PPG
5;1;Neftci Baku;5;4;0;1;15;5;10;12;2.4
5;2;Sabah Baku;3;3;0;0;8;0;8;9;3.0
5;3;Qarabag;3;3;0;0;7;3;4;9;3.0
5;4;Turan;4;2;1;1;3;2;1;7;1.75
5;5;Zira;3;2;0;1;3;5;-2;6;2.0
5;6;Shamakhi;4;1;2;1;5;4;1;5;1.25
5;7;Gabala;3;1;1;1;2;2;0;4;1.333
5;8;Imisli FK;4;1;1;2;4;5;-1;4;1.0
5;9;Kapaz;3;1;0;2;2;6;-4;3;1.0
5;10;Araz;4;0;1;3;2;9;-7;1;0.25
5;11;Sumqayit;3;0;0;3;2;6;-4;0;0.0
5;12;Safa Baku;3;0;0;3;1;7;-6;0;0.0
