Round;Position;Team;Played;Wins;Draws;Losses;GF;GA;GD;Points;PPG
12;1;Flekkeroy;12;8;2;2;30;17;13;26;2.167
12;2;Madla IL;12;6;4;2;27;17;10;22;1.833
12;3;Viking 2;12;6;2;4;32;16;16;20;1.667
12;4;Vindbjart;12;6;2;4;22;15;7;20;1.667
12;5;Mandalskameratene;12;5;4;3;28;21;7;19;1.583
12;6;Varhaug;12;5;4;3;21;15;6;19;1.583
12;7;Brodd;12;5;1;6;25;26;-1;16;1.333
12;8;Staal Jorpeland;12;4;4;4;22;24;-2;16;1.333
12;9;Vag;12;5;0;7;17;21;-4;15;1.25
12;10;Stabaek 2;12;5;0;7;30;35;-5;15;1.25
12;11;Haugesund 2;12;4;2;6;25;31;-6;14;1.167
12;12;Odd 2;12;3;3;6;20;32;-12;12;1.0
12;13;Akra;12;3;2;7;15;30;-15;11;0.917
12;14;Hinna;12;2;4;6;20;34;-14;10;0.833
