Round;Position;Team;Played;Wins;Draws;Losses;GF;GA;GD;Points;PPG
3;1;Thionville;3;3;0;0;9;3;6;9;3.0
3;2;Rouen;3;2;1;0;5;1;4;7;2.333
3;3;La Roche;3;2;1;0;5;3;2;7;2.333
3;4;Caen;3;2;0;1;8;4;4;6;2.0
3;5;Orleans;3;2;0;1;5;2;3;6;2.0
3;6;Le Puy-en-Velay;3;2;0;1;3;1;2;6;2.0
3;7;Versailles;3;2;0;1;6;5;1;6;2.0
3;8;Paris 13 Atl.;3;2;0;1;3;3;0;6;2.0
3;9;Concarneau;3;1;1;1;3;3;0;4;1.333
3;10;Cannes;3;0;3;0;2;2;0;3;1.0
3;11;Villefranche;3;1;0;2;4;5;-1;3;1.0
3;12;Bastia;3;1;0;2;3;5;-2;3;1.0
3;13;Bourg en Bresse;3;1;0;2;3;6;-3;3;1.0
3;14;Valenciennes;3;1;0;2;3;6;-3;3;1.0
3;15;Fleury-Merogis;3;0;2;1;1;3;-2;2;0.667
3;16;Amiens;3;0;1;2;0;2;-2;1;0.333
3;17;Quevilly Rouen;3;0;1;2;1;5;-4;1;0.333
3;18;Aubagne;3;0;0;3;0;5;-5;0;0.0
