Round;Position;Team;Played;Wins;Draws;Losses;GF;GA;GD;Points;PPG
20260630;1;Hickory;12;9;1;2;27;11;16;28;2.333
20260630;2;Charlotte Independ. 2;12;8;3;1;23;7;16;27;2.25
20260630;3;Asheville City;12;7;4;1;22;7;15;25;2.083
20260630;4;Appalachian;12;6;4;2;27;12;15;22;1.833
20260630;5;SC United Bantams;12;5;3;4;22;22;0;18;1.5
20260630;6;North Carolina FC U23;11;5;2;4;18;20;-2;17;1.545
20260630;7;Charlotte Eagles;13;4;3;6;17;21;-4;15;1.154
20260630;8;Salem City;12;4;2;6;22;26;-4;14;1.167
20260630;9;Tobacco Road;12;2;3;7;21;30;-9;9;0.75
20260630;10;Wake FC;12;2;0;10;13;37;-24;6;0.5
20260630;11;Port City;12;1;1;10;10;29;-19;4;0.333
