Round;Position;Team;Played;Wins;Draws;Losses;GF;GA;GD;Points;PPG
1;1;Philadelphia II;1;1;0;0;2;1;1;3;3.0
1;2;Atlanta United 2;1;0;1;0;3;3;0;1;1.0
1;3;Crown Legacy;1;0;1;0;3;3;0;1;1.0
1;4;Chattanooga;1;0;1;0;2;2;0;1;1.0
1;5;Chicago Fire II;1;0;1;0;2;2;0;1;1.0
1;6;Carolina Core;1;0;1;0;0;0;0;1;1.0
1;7;Inter Miami II;1;0;1;0;0;0;0;1;1.0
1;8;Orlando City B;1;0;0;1;1;2;-1;0;0.0
2;1;Chicago Fire II;2;1;1;0;5;3;2;4;2.0
2;2;Carolina Core;2;1;1;0;2;0;2;4;2.0
2;3;Philadelphia II;1;1;0;0;2;1;1;3;3.0
2;4;Orlando City B;2;1;0;1;3;3;0;3;1.5
2;5;Atlanta United 2;2;0;2;0;7;7;0;2;1.0
2;6;Chattanooga;2;0;2;0;6;6;0;2;1.0
2;7;Crown Legacy;2;0;1;1;3;5;-2;1;0.5
2;8;Inter Miami II;2;0;1;1;1;3;-2;1;0.5
2;9;Huntsville;1;0;0;1;1;2;-1;0;0.0
3;1;Orlando City B;3;2;0;1;6;5;1;6;2.0
3;2;Chattanooga;3;1;2;0;10;6;4;5;1.667
3;3;Atlanta United 2;3;1;2;0;10;7;3;5;1.667
3;4;Carolina Core;3;1;1;1;4;3;1;4;1.333
3;5;Chicago Fire II;3;1;1;1;5;6;-1;4;1.333
3;6;Crown Legacy;3;1;1;1;4;5;-1;4;1.333
3;7;Philadelphia II;2;1;0;1;2;2;0;3;1.5
3;8;Connecticut FC;1;0;1;0;2;2;0;1;1.0
3;9;Huntsville;2;0;1;1;3;4;-1;1;0.5
3;10;Inter Miami II;2;0;1;1;1;3;-2;1;0.5
3;11;New York Red Bulls II;1;0;0;1;0;4;-4;0;0.0
4;1;Orlando City B;4;3;0;1;11;7;4;9;2.25
4;2;Chicago Fire II;4;2;1;1;9;6;3;7;1.75
4;3;Atlanta United 2;3;1;2;0;10;7;3;5;1.667
4;4;Chattanooga;4;1;2;1;12;11;1;5;1.25
4;5;Carolina Core;4;1;2;1;5;4;1;5;1.25
4;6;Crown Legacy;4;1;2;1;6;7;-1;5;1.25
