Round;Position;Team;Played;Wins;Draws;Losses;GF;GA;GD;Points;PPG
35;1;Throttur;25;16;4;5;55;26;29;52;2.08
35;2;Afturelding;22;14;3;5;65;33;32;45;2.045
35;3;Fylkir;27;14;2;11;54;45;9;44;1.63
35;4;Kopavogur;24;12;3;9;56;45;11;39;1.625
35;5;Njardvik;25;12;2;11;39;34;5;38;1.52
35;6;Leiknir;22;8;4;10;34;34;0;28;1.273
35;7;IR Reykjavik;23;8;4;11;41;48;-7;28;1.217
35;8;Grindavik;23;6;10;7;29;38;-9;28;1.217
35;9;Grotta;22;8;3;11;36;43;-7;27;1.227
35;10;Vestri;22;8;3;11;30;43;-13;27;1.227
35;11;Volsungur;22;7;5;10;32;44;-12;26;1.182
35;12;Aegir;22;2;3;17;25;69;-44;9;0.409
35;13;Kari;2;2;0;0;8;1;7;6;3.0
35;14;Selfoss;2;2;0;0;8;3;5;6;3.0
35;15;Leiknir Reykjavik;2;2;0;0;4;1;3;6;3.0
35;16;Throttur Vogar;2;2;0;0;4;1;3;6;3.0
35;17;Magni;2;1;0;1;4;2;2;3;1.5
35;18;HK Kopavogur;1;1;0;0;2;0;2;3;3.0
35;19;HK Kopavogs;2;1;0;1;5;4;1;3;1.5
35;20;Olafsvik;2;1;0;1;5;4;1;3;1.5
35;21;Dalvik/Reynir;2;1;0;1;4;3;1;3;1.5
35;22;Fjolnir;2;1;0;1;4;7;-3;3;1.5
35;23;KFA;2;1;0;1;4;7;-3;3;1.5
35;24;KFG Gardabaer;2;0;0;2;4;6;-2;0;0.0
35;25;Hviti;1;0;0;1;1;4;-3;0;0.0
35;26;Kormakur/Hvot;2;0;0;2;1;5;-4;0;0.0
35;27;Haukar;1;0;0;1;0;4;-4;0;0.0
