Round;Position;Team;Played;Wins;Draws;Losses;GF;GA;GD;Points;PPG
13;1;VIFK;15;11;2;2;43;12;31;35;2.333
13;2;Kiisto;17;9;4;4;41;23;18;31;1.824
13;3;FC Ylivieska;17;9;2;6;42;39;3;29;1.706
13;4;Virkiä;17;7;3;7;34;31;3;24;1.412
13;5;Sundom IF;16;7;3;6;31;32;-1;24;1.5
13;6;VPV;14;7;2;5;20;19;1;23;1.643
13;7;SJK-j;16;6;4;6;25;25;0;22;1.375
13;8;Sp. Kristina;15;5;4;6;23;24;-1;19;1.267
13;9;Larsmo Bollklubb;17;6;1;10;26;41;-15;19;1.118
13;10;NIK;16;3;4;9;22;40;-18;13;0.812
13;11;KPV/Akatemia;17;4;1;12;33;52;-19;13;0.765
13;12;Sporting Kristina;1;0;0;1;1;3;-2;0;0.0
