LeagueId;Round;MatchDate;PredictionDate;Home;Away;Band;HistoricalStatus;Postponed;SourceFile
Sweden_Division2_SodraSvealand;15;2026-07-31;2026-07-30;Farsta;Ragsved;ALTA;SCHEDULED;NO;data\storico\ranking\v251\storico_ranking_v251.csv
Sweden_Division2_VastraGotaland;17;2026-07-31;2026-07-30;Boljan;Frölunda;MEDIA;SCHEDULED;NO;data\storico\ranking\v251\storico_ranking_v251.csv
Sweden_Division2_VastraGotaland;17;2026-07-31;2026-07-30;Kongahalla;Onsala;MEDIA;SCHEDULED;NO;data\storico\ranking\v251\storico_ranking_v251.csv
Sweden_Division2_VastraGotaland;17;2026-07-31;2026-07-30;Lindome;Jonsereds;MEDIA;SCHEDULED;NO;data\storico\ranking\v251\storico_ranking_v251.csv
Sweden_Superettan;19;2026-07-31;2026-07-30;Oddevold;Norrby;MEDIA;SCHEDULED;NO;data\storico\ranking\v251\storico_ranking_v251.csv
Switzerland_ChallengeLeague;2;2026-07-31;2026-07-30;Kriens;Winterthur;ALTA;SCHEDULED;NO;data\storico\ranking\v251\storico_ranking_v251.csv
Switzerland_ChallengeLeague;2;2026-07-31;2026-07-30;Nyonnais;Rapperswil-Jona;BASSA;SCHEDULED;NO;data\storico\ranking\v251\storico_ranking_v251.csv
Switzerland_ChallengeLeague;2;2026-07-31;2026-07-30;Wil;Xamax;ALTA;SCHEDULED;NO;data\storico\ranking\v251\storico_ranking_v251.csv
Switzerland_ChallengeLeague;2;2026-07-31;2026-07-30;Yverdon;Etoile-Carouge;MEDIA;SCHEDULED;NO;data\storico\ranking\v251\storico_ranking_v251.csv
Ukraine_PershaLiga;2;2026-07-31;2026-07-30;Ahrobiznes Volochysk;Fenix Mariupol;BASSA;SCHEDULED;NO;data\storico\ranking\v251\storico_ranking_v251.csv
Ukraine_PershaLiga;2;2026-07-31;2026-07-30;UCSA;Oleksandriya;BASSA;SCHEDULED;NO;data\storico\ranking\v251\storico_ranking_v251.csv
