LeagueId;Round;MatchDate;Home;Away;HG;AG;Status;Notes
Austria_Oberosterreich;;2026-08-27;ASK St.Valentin;Andorf;0;0;FINALE;
Bolivia_DivisionProfesional;;2026-08-27;Real Potosi;Tomayapo;0;1;FINALE;
Bolivia_DivisionProfesional;;2026-08-27;Blooming;Real Oruro;1;1;FINALE;
Bolivia_DivisionProfesional;;2026-08-27;Always Ready;Aurora;2;2;FINALE;
France_National;;2026-08-27;Caen;Bastia;0;1;FINALE;
Germany_Oberliga_Bayern_Nord;;2026-08-27;Regensburg 2;Ammerthal;4;2;FINALE;
Germany_Oberliga_Niederrhein;;2026-08-27;Holzheim;Juchen-Garzweiler;2;4;FINALE;
Iceland_Division_2;;2026-08-27;Hviti;Fjolnir;3;3;FINALE;
Kazakhstan_FirstLeague;;2026-08-27;FC Batyr;Turan;2;4;FINALE;
Kazakhstan_FirstLeague;;2026-08-27;Yelimay Semey 2;Shakhter K.;0;3;FINALE;
Kazakhstan_FirstLeague;;2026-08-27;Kairat Almaty 2;Arys;1;0;FINALE;
Kazakhstan_FirstLeague;;2026-08-27;Kaspij Aktau 2;Akademiya Ontustik;1;2;FINALE;
Spain_LaLiga;;2026-08-27;Celta Vigo;Osasuna;1;2;FINALE;
Spain_LaLiga;;2026-08-27;Barcellona;Ath. Bilbao;2;0;FINALE;
Sweden_Division2_Norrland;;2026-08-27;Kubikenborgs IF;Gottne;1;0;FINALE;
USA_USLChampionship;;2026-08-27;El Paso;Pittsburgh;2;1;FINALE;
USA_USLChampionship;;2026-08-27;New Mexico;Lexington;2;1;FINALE;
USA_MLSNextPro_WesternConference_PacificDivision;;2026-08-27;Vancouver 2;Los Angeles FC 2;4;1;FINALE;
USA_USLLeagueOne;;2026-08-27;FC Naples;Union Omaha;2;0;FINALE;
