LeagueId;Round;MatchDate;Home;Away;HG;AG;Status;Notes
SaudiArabia_ProfessionalLeague;;2026-08-25;Abha;Al Khaleej;1;1;FINALE;
SaudiArabia_ProfessionalLeague;;2026-08-25;Al-Taawon;Al Fayha;0;0;FINALE;
SaudiArabia_ProfessionalLeague;;2026-08-25;Al Shabab;Al Riyadh;3;3;FINALE;
SaudiArabia_ProfessionalLeague;;2026-08-25;Al-Ettifaq;Al Nassr FC;2;3;FINALE;
Australia_VictoriaPremierLeague2;;2026-08-25;Moreland City;Nunawading City;2;6;FINALE;
Austria_Oberosterreich;;2026-08-25;Edelweiss;Perg;2;1;FINALE;
Austria_Tirol;;2026-08-25;Telfs;Haiming;1;0;FINALE;
Bolivia_DivisionProfesional;;2026-08-25;GV San Jose;Oriente Petrolero;3;3;FINALE;
Bulgaria_VtoraLiga;;2026-08-25;CSKA Sofia 2;Ludogorets 2;1;1;FINALE;
Bulgaria_VtoraLiga;;2026-08-25;Beroe;Spartak Pleven;3;0;FINALE;
Estonia_EsiliigaB;;2026-08-25;Tartu Kalev;Tallinna Kalev U21;1;1;FINALE;
Germany_Regionalliga_Nordost;;2026-08-25;BFC Dynamo;BFC Preussen;2;0;FINALE;
Germany_Regionalliga_Nordost;;2026-08-25;Lokomotive Leipzig;Chemnitzer;0;2;FINALE;
Germany_Regionalliga_Nordost;;2026-08-25;Luckenwalde;Erfurt;0;5;FINALE;
Germany_Regionalliga_Nordost;;2026-08-25;Magdeburg 2;Chemie Leipzig;1;0;FINALE;
Germany_Regionalliga_Bayern;;2026-08-25;Bayern 2;Memmingen;1;2;FINALE;
Germany_Oberliga_Bayern_Sud;;2026-08-25;Pfaffenhofen;Heimstetten;1;1;FINALE;
Iceland_Division_1;;2026-08-25;Afturelding;Grotta;2;0;FINALE;
Kazakhstan_PremierLeague;;2026-08-25;Tobol;Kaisar;3;2;FINALE;
Kyrgyzstan_PremierLiga;;2026-08-25;Abdysh-Ata;Talant;0;3;FINALE;
Latvia_Virsliga;;2026-08-25;Auda;FK Liepaja;1;0;FINALE;
Lithuania_ILyga;;2026-08-25;Zalgiris 2;Transinvest 2;4;3;FINALE;
Romania_Liga2;;2026-08-25;Unirea Slobozia;Metaloglobus Bucharest;1;2;FINALE;
Spain_LaLiga;;2026-08-25;Valencia;Betis;0;1;FINALE;
SriLanka_SuperLeague;;2026-08-25;Sea Hawks;Renown;2;2;FINALE;
SouthKorea_KLeague1;;2026-08-25;Gimcheon Sangmu;Jeonbuk;0;0;FINALE;
SouthKorea_KLeague1;;2026-08-25;Jeju SK;Pohang;1;2;FINALE;
SouthKorea_KLeague1;;2026-08-25;Seoul;Bucheon;1;0;FINALE;
Sweden_Superettan;;2026-08-25;Örebro;Varberg;2;1;FINALE;
Sweden_Superettan;;2026-08-25;Öster;Sundsvall;1;0;FINALE;
Sweden_Division2_SodraGotaland;;2026-08-25;Vaxjo Norra;Solvesborgs;1;2;FINALE;
USA_USLChampionship;;2026-08-25;Charleston;Miami FC;5;0;FINALE;
USA_MLSNextPro_WesternConference_PacificDivision;;2026-08-25;Tacoma Defiance;Sporting Kansas City 2;4;0;FINALE;
